PerformanceDate,FundID,ReturnPct,BenchmarkReturnPct
2022-11-02,1823,3.53,-1.65
2024-04-15,4901,3.53,-1.65
2022-06-04,5336,3.53,-1.65
2022-09-16,4901,3.53,-1.65
2023-07-06,2329,3.53,-1.65
2024-07-18,634,3.53,-1.65
2022-03-01,3536,3.53,-1.65
2024-03-26,5657,3.53,-1.65
2024-02-13,5183,3.53,-1.65
2024-06-07,1644,3.53,-1.65
2024-06-08,6265,3.53,-1.65
2024-03-14,6061,3.53,-1.65
2023-06-16,6410,3.53,-1.65
2022-12-28,5670,3.53,-1.65
2024-07-22,812,3.53,-1.65
2023-10-31,5923,3.53,-1.65
2024-03-25,5138,3.53,-1.65
2024-02-10,6169,3.53,-1.65
2022-08-24,3829,3.53,-1.65
2024-12-26,3276,3.53,-1.65
2024-12-07,2759,3.53,-1.65
2024-11-03,3252,3.53,-1.65
2023-05-03,3877,3.53,-1.65
2024-11-08,3545,3.53,-1.65
2022-01-17,2963,3.53,-1.65
2024-07-21,6051,3.53,-1.65
2023-12-27,5856,3.53,-1.65
2024-05-29,2413,3.53,-1.65
2024-07-15,4533,3.53,-1.65
2023-09-07,3065,3.53,-1.65
2023-03-19,5686,3.53,-1.65
2024-09-20,4787,3.53,-1.65
2024-03-20,1280,3.53,-1.65
2023-05-11,3796,3.53,-1.65
2024-02-17,3129,3.53,-1.65
2024-05-13,6456,3.53,-1.65
2023-01-07,5127,3.53,-1.65
2022-05-31,3456,3.53,-1.65
2024-11-07,2255,3.53,-1.65
2024-06-18,5587,3.53,-1.65
2024-11-18,4477,3.53,-1.65
2022-01-24,4250,3.53,-1.65
2024-10-18,5795,3.53,-1.65
2023-01-11,3484,3.53,-1.65
2024-09-14,1205,3.53,-1.65
2023-11-08,1490,3.53,-1.65
2024-05-13,1775,3.53,-1.65
2024-11-08,4344,3.53,-1.65
2024-03-19,5661,3.53,-1.65
2022-11-22,3404,3.53,-1.65
2023-11-18,6230,3.53,-1.65
2023-10-17,5011,3.53,-1.65
2022-05-29,5470,3.53,-1.65
2023-09-02,2845,3.53,-1.65
2024-01-22,1008,3.53,-1.65
2024-03-08,3395,3.53,-1.65
2022-05-13,6496,3.53,-1.65
2024-02-21,2647,3.53,-1.65
2022-10-19,5583,3.53,-1.65
2024-08-02,5808,3.53,-1.65
2024-09-10,6122,3.53,-1.65
2022-09-13,2543,3.53,-1.65
2022-08-08,6455,3.53,-1.65
2022-01-24,1735,3.53,-1.65
2023-01-14,432,3.53,-1.65
2024-09-09,2512,3.53,-1.65
2022-03-15,3733,3.53,-1.65
2024-12-04,3668,3.53,-1.65
2023-06-29,2612,3.53,-1.65
2024-01-12,4849,3.53,-1.65
2022-03-14,4570,3.53,-1.65
2022-08-19,1648,3.53,-1.65
2024-03-27,3201,3.53,-1.65
2024-12-17,2901,3.53,-1.65
2024-08-17,383,3.53,-1.65
2023-10-31,4550,3.53,-1.65
2023-03-30,3358,3.53,-1.65
2024-05-24,220,3.53,-1.65
2022-09-17,2067,3.53,-1.65
2022-12-05,3959,3.53,-1.65
2024-02-06,5033,3.53,-1.65
2024-01-27,4795,3.53,-1.65
2023-05-07,86,3.53,-1.65
2022-02-18,6423,3.53,-1.65
2024-07-27,338,3.53,-1.65
2024-08-28,2292,3.53,-1.65
2024-11-08,3488,3.53,-1.65
2022-04-22,2169,3.53,-1.65
2023-08-06,2405,3.53,-1.65
2022-06-20,1558,3.53,-1.65
2024-05-01,4241,3.53,-1.65
2022-05-23,4279,3.53,-1.65
2023-11-16,3193,3.53,-1.65
2023-08-15,5728,3.53,-1.65
2023-12-15,5072,3.53,-1.65
2023-08-15,6187,3.53,-1.65
2024-01-29,1267,3.53,-1.65
2022-03-01,3454,3.53,-1.65
2024-11-02,5884,3.53,-1.65
2024-02-23,4480,3.53,-1.65
2023-03-09,1176,3.53,-1.65
2024-10-13,1860,3.53,-1.65
2022-05-28,2973,3.53,-1.65
2023-05-14,483,3.53,-1.65
2024-05-15,3866,3.53,-1.65
2022-06-13,5241,3.53,-1.65
2024-12-17,1632,3.53,-1.65
2024-05-13,694,3.53,-1.65
2022-03-11,2318,3.53,-1.65
2022-10-16,6294,3.53,-1.65
2024-05-19,5433,3.53,-1.65
2024-08-17,229,3.53,-1.65
2024-11-10,6447,3.53,-1.65
2024-07-24,5554,3.53,-1.65
2024-03-25,5363,3.53,-1.65
2022-10-08,2006,3.53,-1.65
2023-03-12,4535,3.53,-1.65
2023-10-10,4265,3.53,-1.65
2023-04-07,1534,3.53,-1.65
2024-11-09,4375,3.53,-1.65
2024-11-22,5540,3.53,-1.65
2024-10-11,3776,3.53,-1.65
2024-01-09,4502,3.53,-1.65
2023-07-16,1377,3.53,-1.65
2022-12-28,3769,3.53,-1.65
2024-03-02,5593,3.53,-1.65
2024-08-29,2181,3.53,-1.65
2023-04-10,3510,3.53,-1.65
2023-10-22,2983,3.53,-1.65
2022-04-03,5533,3.53,-1.65
2023-07-03,3411,3.53,-1.65
2023-03-07,1836,3.53,-1.65
2023-12-30,1864,3.53,-1.65
2022-04-26,4407,3.53,-1.65
2024-04-15,4895,3.53,-1.65
2022-06-12,994,3.53,-1.65
2022-10-15,4458,3.53,-1.65
2023-03-14,1348,3.53,-1.65
2024-05-06,2037,3.53,-1.65
2022-03-11,342,3.53,-1.65
2024-10-13,1397,3.53,-1.65
2024-11-05,4413,3.53,-1.65
2024-06-21,4575,3.53,-1.65
2022-02-18,6314,3.53,-1.65
2024-01-01,3844,3.53,-1.65
2024-05-22,691,3.53,-1.65
2024-08-20,1054,3.53,-1.65
2022-10-17,3026,3.53,-1.65
2024-11-17,5274,3.53,-1.65
2024-06-30,4785,3.53,-1.65
2023-10-13,863,3.53,-1.65
2023-06-03,3412,3.53,-1.65
2024-10-22,3198,3.53,-1.65
2022-03-14,3273,3.53,-1.65
2024-09-16,4126,3.53,-1.65
2024-05-28,3537,3.53,-1.65
2024-02-16,2693,3.53,-1.65
2024-06-27,862,3.53,-1.65
2022-12-22,4770,3.53,-1.65
2023-10-20,3743,3.53,-1.65
2024-10-21,5278,3.53,-1.65
2022-11-19,3254,3.53,-1.65
2024-08-27,2313,3.53,-1.65
2022-04-02,1294,3.53,-1.65
2023-04-21,5973,3.53,-1.65
2023-11-24,5663,3.53,-1.65
2024-08-17,5461,3.53,-1.65
2022-05-05,5271,3.53,-1.65
2024-10-06,4687,3.53,-1.65
2024-08-28,3991,3.53,-1.65
2022-09-30,5874,3.53,-1.65
2022-06-09,1319,3.53,-1.65
2023-09-04,1001,3.53,-1.65
2022-11-23,918,3.53,-1.65
2022-01-23,3106,3.53,-1.65
2023-02-03,2647,3.53,-1.65
2024-02-22,2939,3.53,-1.65
2022-06-04,2310,3.53,-1.65
2024-07-24,2747,3.53,-1.65
2022-09-08,4725,3.53,-1.65
2022-02-17,132,3.53,-1.65
2023-11-13,4224,3.53,-1.65
2023-10-30,5996,3.53,-1.65
2023-06-08,5871,3.53,-1.65
2024-10-23,3786,3.53,-1.65
2024-10-18,3174,3.53,-1.65
2024-07-11,4068,3.53,-1.65
2023-02-13,3724,3.53,-1.65
2024-01-30,5464,3.53,-1.65
2023-01-10,261,3.53,-1.65
2024-05-12,4584,3.53,-1.65
2022-07-23,6118,3.53,-1.65
2023-08-05,1734,3.53,-1.65
2024-08-09,6115,3.53,-1.65
2023-05-09,5483,3.53,-1.65
2022-12-01,3609,3.53,-1.65
2023-01-20,5765,3.53,-1.65
2024-05-31,4199,3.53,-1.65
2024-10-15,5819,3.53,-1.65
2023-03-07,2504,3.53,-1.65
2024-12-14,5648,3.53,-1.65
2024-05-09,5279,3.53,-1.65
2022-06-21,1844,3.53,-1.65
2023-08-13,336,3.53,-1.65
2022-09-06,4841,3.53,-1.65
2023-12-10,3011,3.53,-1.65
2024-07-23,1107,3.53,-1.65
2023-02-16,5310,3.53,-1.65
2023-11-13,1869,3.53,-1.65
2023-03-13,3974,3.53,-1.65
2022-07-30,4839,3.53,-1.65
2023-12-12,5228,3.53,-1.65
2024-09-06,5399,3.53,-1.65
2022-01-11,4649,3.53,-1.65
2023-07-29,1725,3.53,-1.65
2024-11-10,774,3.53,-1.65
2022-06-20,3825,3.53,-1.65
2022-06-22,1458,3.53,-1.65
2023-06-03,5956,3.53,-1.65
2024-03-26,2023,3.53,-1.65
2022-03-20,6329,3.53,-1.65
2022-10-24,1209,3.53,-1.65
2022-10-28,419,3.53,-1.65
2023-04-15,6335,3.53,-1.65
2022-03-31,1136,3.53,-1.65
2022-02-14,4113,3.53,-1.65
2024-07-14,170,3.53,-1.65
2023-04-20,6122,3.53,-1.65
2022-05-31,375,3.53,-1.65
2023-08-02,3498,3.53,-1.65
2022-10-02,1561,3.53,-1.65
2023-06-28,4027,3.53,-1.65
2023-09-29,4614,3.53,-1.65
2023-03-17,2318,3.53,-1.65
2022-01-02,6060,3.53,-1.65
2023-09-22,1315,3.53,-1.65
2022-03-31,2118,3.53,-1.65
2023-10-23,4872,3.53,-1.65
2022-01-30,4252,3.53,-1.65
2023-12-15,4123,3.53,-1.65
2024-04-05,3199,3.53,-1.65
2023-10-14,557,3.53,-1.65
2022-10-07,1889,3.53,-1.65
2023-12-04,2394,3.53,-1.65
2022-12-17,4985,3.53,-1.65
2023-01-28,5620,3.53,-1.65
2024-02-29,1212,3.53,-1.65
2022-12-12,5848,3.53,-1.65
2023-09-23,3641,3.53,-1.65
2023-06-02,4796,3.53,-1.65
2023-12-03,5939,3.53,-1.65
2024-03-19,1375,3.53,-1.65
2024-03-27,4180,3.53,-1.65
2024-04-19,6014,3.53,-1.65
2023-12-03,5934,3.53,-1.65
2023-10-24,383,3.53,-1.65
2022-08-11,3808,3.53,-1.65
2024-12-30,278,3.53,-1.65
2022-08-17,3608,3.53,-1.65
2022-02-16,6115,3.53,-1.65
2022-03-29,2866,3.53,-1.65
2024-09-21,3906,3.53,-1.65
2023-06-29,1788,3.53,-1.65
2022-08-13,4993,3.53,-1.65
2023-01-14,2527,3.53,-1.65
2024-03-03,385,3.53,-1.65
2022-10-10,1005,3.53,-1.65
2022-11-15,4576,3.53,-1.65
2022-03-01,2201,3.53,-1.65
2024-04-28,5610,3.53,-1.65
2023-09-27,562,3.53,-1.65
2022-04-18,2489,3.53,-1.65
2024-05-14,1394,3.53,-1.65
2024-07-15,1532,3.53,-1.65
2022-07-17,2882,3.53,-1.65
2022-12-15,3547,3.53,-1.65
2023-08-03,1670,3.53,-1.65
2022-09-08,3409,3.53,-1.65
2023-09-02,1964,3.53,-1.65
2022-07-01,5060,3.53,-1.65
2022-07-29,5798,3.53,-1.65
2024-03-24,5008,3.53,-1.65
2023-01-09,1834,3.53,-1.65
2022-05-30,6330,3.53,-1.65
2024-08-31,3172,3.53,-1.65
2024-01-27,2680,3.53,-1.65
2022-12-29,2399,3.53,-1.65
2022-08-05,509,3.53,-1.65
2022-12-22,3703,3.53,-1.65
2024-01-31,3375,3.53,-1.65
2024-08-18,250,3.53,-1.65
2024-09-01,6036,3.53,-1.65
2022-02-19,5565,3.53,-1.65
2024-06-24,539,3.53,-1.65
2023-08-07,5551,3.53,-1.65
2024-12-08,5251,3.53,-1.65
2022-01-06,2080,3.53,-1.65
2023-06-17,1745,3.53,-1.65
2022-01-07,5063,3.53,-1.65
2024-10-18,5046,3.53,-1.65
2023-09-11,3648,3.53,-1.65
2023-01-23,4882,3.53,-1.65
2023-08-17,2089,3.53,-1.65
2023-12-15,1915,3.53,-1.65
2024-02-13,2676,3.53,-1.65
2023-03-31,4357,3.53,-1.65
2024-08-13,626,3.53,-1.65
2022-08-06,2357,3.53,-1.65
2024-12-27,1200,3.53,-1.65
2023-04-26,1336,3.53,-1.65
2023-02-25,4611,3.53,-1.65
2022-04-30,3727,3.53,-1.65
2024-04-01,2316,3.53,-1.65
2024-01-20,3746,3.53,-1.65
2022-09-26,6019,3.53,-1.65
2024-03-07,6137,3.53,-1.65
2023-01-17,1096,3.53,-1.65
2024-12-31,2859,3.53,-1.65
2022-04-24,4604,3.53,-1.65
2023-06-23,571,3.53,-1.65
2022-05-08,4866,3.53,-1.65
2022-09-18,6035,3.53,-1.65
2024-08-19,6309,3.53,-1.65
2024-11-27,3936,3.53,-1.65
2023-05-03,4631,3.53,-1.65
2022-12-07,2577,3.53,-1.65
2024-10-28,3776,3.53,-1.65
2022-02-09,1743,3.53,-1.65
2024-09-24,5485,3.53,-1.65
2022-10-08,3994,3.53,-1.65
2024-07-05,5189,3.53,-1.65
2023-02-18,5660,3.53,-1.65
2023-05-08,2282,3.53,-1.65
2024-01-02,1177,3.53,-1.65
2024-12-21,187,3.53,-1.65
2022-08-07,4523,3.53,-1.65
2024-11-29,6251,3.53,-1.65
2022-08-13,3982,3.53,-1.65
2022-09-05,3387,3.53,-1.65
2023-11-16,2575,3.53,-1.65
2024-02-21,4595,3.53,-1.65
2023-04-29,5462,3.53,-1.65
2022-11-27,2153,3.53,-1.65
2022-07-30,2426,3.53,-1.65
2022-02-27,5582,3.53,-1.65
2024-11-08,5808,3.53,-1.65
2024-09-27,2275,3.53,-1.65
2022-10-20,987,3.53,-1.65
2023-05-27,375,3.53,-1.65
2023-04-16,2232,3.53,-1.65
2024-03-02,5044,3.53,-1.65
2023-07-30,3406,3.53,-1.65
2023-08-08,4029,3.53,-1.65
2023-02-06,4510,3.53,-1.65
2022-07-12,834,3.53,-1.65
2023-02-12,4208,3.53,-1.65
2022-10-03,3063,3.53,-1.65
2022-11-20,246,3.53,-1.65
2024-08-30,4050,3.53,-1.65
2022-09-27,5838,3.53,-1.65
2023-07-18,5991,3.53,-1.65
2023-10-16,3670,3.53,-1.65
2023-07-30,780,3.53,-1.65
2023-04-19,3659,3.53,-1.65
2023-07-10,5984,3.53,-1.65
2024-04-16,2583,3.53,-1.65
2024-02-12,998,3.53,-1.65
2023-12-03,4338,3.53,-1.65
2023-08-20,490,3.53,-1.65
2023-01-16,5786,3.53,-1.65
2022-11-10,3015,3.53,-1.65
2023-11-13,764,3.53,-1.65
2023-02-18,3347,3.53,-1.65
2024-05-03,4858,3.53,-1.65
2022-10-01,6412,3.53,-1.65
2022-04-25,5884,3.53,-1.65
2024-08-27,4454,3.53,-1.65
2023-04-17,5594,3.53,-1.65
2024-04-20,3776,3.53,-1.65
2024-09-11,6252,3.53,-1.65
2023-03-19,2418,3.53,-1.65
2023-10-18,3167,3.53,-1.65
2023-03-19,3241,3.53,-1.65
2022-01-11,5069,3.53,-1.65
2022-07-10,1454,3.53,-1.65
2023-06-05,4701,3.53,-1.65
2023-08-08,5452,3.53,-1.65
2023-12-04,1146,3.53,-1.65
2024-11-22,3284,3.53,-1.65
2023-01-04,2949,3.53,-1.65
2023-05-30,3870,3.53,-1.65
2024-11-25,2673,3.53,-1.65
2022-05-02,2420,3.53,-1.65
2024-02-27,5285,3.53,-1.65
2022-01-24,6003,3.53,-1.65
2024-05-10,2059,3.53,-1.65
2023-01-09,6334,3.53,-1.65
2022-05-08,1125,3.53,-1.65
2022-04-15,25,3.53,-1.65
2023-04-12,1189,3.53,-1.65
2022-07-07,6356,3.53,-1.65
2024-01-08,4443,3.53,-1.65
2024-05-29,4523,3.53,-1.65
2024-09-08,1196,3.53,-1.65
2024-03-18,648,3.53,-1.65
2023-10-19,4948,3.53,-1.65
2023-11-06,624,3.53,-1.65
2023-01-07,5589,3.53,-1.65
2022-03-15,4709,3.53,-1.65
2022-01-27,5193,3.53,-1.65
2022-09-24,6257,3.53,-1.65
2023-07-30,3200,3.53,-1.65
2023-12-11,2519,3.53,-1.65
2022-03-06,2335,3.53,-1.65
2022-08-27,5692,3.53,-1.65
2022-10-11,222,3.53,-1.65
2022-09-01,2841,3.53,-1.65
2024-10-16,2014,3.53,-1.65
2024-11-01,1434,3.53,-1.65
2024-01-10,764,3.53,-1.65
2024-09-15,2513,3.53,-1.65
2023-09-30,3342,3.53,-1.65
2023-12-06,1342,3.53,-1.65
2024-06-10,4440,3.53,-1.65
2023-01-12,4054,3.53,-1.65
2022-11-07,4929,3.53,-1.65
2024-05-29,4456,3.53,-1.65
2024-07-09,4341,3.53,-1.65
2023-05-15,5199,3.53,-1.65
2024-06-27,6431,3.53,-1.65
2024-05-21,4709,3.53,-1.65
2023-06-17,1765,3.53,-1.65
2023-06-03,1647,3.53,-1.65
2024-06-19,4969,3.53,-1.65
2022-07-31,5145,3.53,-1.65
2022-09-15,259,3.53,-1.65
2022-01-17,90,3.53,-1.65
2023-03-01,3726,3.53,-1.65
2023-05-30,6169,3.53,-1.65
2023-04-25,4263,3.53,-1.65
2023-10-28,4177,3.53,-1.65
2024-04-20,4025,3.53,-1.65
2024-11-27,1048,3.53,-1.65
2022-10-01,4558,3.53,-1.65
2023-05-02,4789,3.53,-1.65
2022-05-28,379,3.53,-1.65
2022-11-02,1627,3.53,-1.65
2024-04-25,5549,3.53,-1.65
2022-10-16,190,3.53,-1.65
2024-08-04,3436,3.53,-1.65
2022-06-01,2827,3.53,-1.65
2022-06-17,270,3.53,-1.65
2024-10-10,1932,3.53,-1.65
2024-08-10,1927,3.53,-1.65
2022-12-31,1267,3.53,-1.65
2023-09-11,4204,3.53,-1.65
2024-09-09,1125,3.53,-1.65
2022-09-19,2221,3.53,-1.65
2022-11-06,816,3.53,-1.65
2022-12-03,1973,3.53,-1.65
2023-10-17,4401,3.53,-1.65
2024-03-05,6353,3.53,-1.65
2023-01-01,2962,3.53,-1.65
2022-08-11,2085,3.53,-1.65
2022-05-08,4868,3.53,-1.65
2023-02-27,1699,3.53,-1.65
2023-11-13,2129,3.53,-1.65
2022-07-03,1333,3.53,-1.65
2024-02-24,4465,3.53,-1.65
2023-01-03,528,3.53,-1.65
2023-06-19,2499,3.53,-1.65
2022-09-18,1619,3.53,-1.65
2024-03-23,3581,3.53,-1.65
2024-08-11,1926,3.53,-1.65
2024-08-08,5587,3.53,-1.65
2022-04-29,3244,3.53,-1.65
2023-11-21,4365,3.53,-1.65
2022-04-11,745,3.53,-1.65
2022-06-06,5853,3.53,-1.65
2024-11-22,2616,3.53,-1.65
2022-10-08,575,3.53,-1.65
2023-02-04,2751,3.53,-1.65
2024-04-14,1547,3.53,-1.65
2024-04-08,445,3.53,-1.65
2023-06-26,4722,3.53,-1.65
2022-10-28,4169,3.53,-1.65
2022-06-14,3651,3.53,-1.65
2022-07-01,3579,3.53,-1.65
2022-03-06,5706,3.53,-1.65
2022-05-23,4637,3.53,-1.65
2024-08-20,211,3.53,-1.65
2023-11-18,3332,3.53,-1.65
2022-07-10,2171,3.53,-1.65
2023-05-25,3455,3.53,-1.65
2022-02-23,4240,3.53,-1.65
2023-06-27,1087,3.53,-1.65
2024-02-16,2329,3.53,-1.65
2022-06-04,291,3.53,-1.65
2023-12-23,6118,3.53,-1.65
2022-10-14,1972,3.53,-1.65
2024-05-17,3190,3.53,-1.65
2022-07-12,5894,3.53,-1.65
2024-01-25,269,3.53,-1.65
2022-06-23,5333,3.53,-1.65
2024-12-29,6089,3.53,-1.65
2023-12-01,3261,3.53,-1.65
2023-06-23,5635,3.53,-1.65
2023-04-30,2453,3.53,-1.65
2022-03-10,3909,3.53,-1.65
2023-03-28,3780,3.53,-1.65
2023-04-07,1029,3.53,-1.65
2022-11-02,4227,3.53,-1.65
2022-10-19,5679,3.53,-1.65
2023-05-10,4086,3.53,-1.65
2024-05-14,2772,3.53,-1.65
2024-12-31,5962,3.53,-1.65
2022-03-04,1325,3.53,-1.65
2022-07-21,3749,3.53,-1.65
2022-09-26,4131,3.53,-1.65
2023-08-01,2386,3.53,-1.65
2024-07-30,6223,3.53,-1.65
2024-06-01,5890,3.53,-1.65
2024-12-04,3901,3.53,-1.65
2024-11-08,6372,3.53,-1.65
2022-05-05,509,3.53,-1.65
2023-03-31,4951,3.53,-1.65
2024-08-10,2182,3.53,-1.65
2022-03-04,2249,3.53,-1.65
2024-10-29,3033,3.53,-1.65
2022-11-07,3113,3.53,-1.65
2023-08-03,2321,3.53,-1.65
2023-02-02,4314,3.53,-1.65
2023-06-18,5258,3.53,-1.65
2024-10-30,5574,3.53,-1.65
2024-10-30,472,3.53,-1.65
2024-01-19,6251,3.53,-1.65
2024-10-20,6271,3.53,-1.65
2022-11-13,6384,3.53,-1.65
2024-03-18,4840,3.53,-1.65
2023-09-02,1488,3.53,-1.65
2023-01-26,105,3.53,-1.65
2022-11-21,4620,3.53,-1.65
2024-07-05,6089,3.53,-1.65
2023-01-20,4913,3.53,-1.65
2022-07-11,386,3.53,-1.65
2023-02-21,5628,3.53,-1.65
2024-06-02,4694,3.53,-1.65
2024-07-08,2193,3.53,-1.65
2023-09-10,6407,3.53,-1.65
2024-03-08,2324,3.53,-1.65
2024-09-16,6372,3.53,-1.65
2024-10-21,5238,3.53,-1.65
2024-07-04,956,3.53,-1.65
2022-10-13,866,3.53,-1.65
2024-12-19,5834,3.53,-1.65
2023-10-02,4925,3.53,-1.65
2022-04-20,6333,3.53,-1.65
2024-01-10,3821,3.53,-1.65
2023-03-16,3825,3.53,-1.65
2024-01-26,2669,3.53,-1.65
2023-04-09,3984,3.53,-1.65
2024-05-05,5863,3.53,-1.65
2024-06-17,5137,3.53,-1.65
2023-05-27,789,3.53,-1.65
2022-10-26,3541,3.53,-1.65
2022-12-11,5726,3.53,-1.65
2023-02-28,108,3.53,-1.65
2024-12-29,1409,3.53,-1.65
2024-11-16,4714,3.53,-1.65
2022-04-03,4107,3.53,-1.65
2022-07-03,247,3.53,-1.65
2023-12-11,3231,3.53,-1.65
2022-02-18,2002,3.53,-1.65
2023-12-02,5501,3.53,-1.65
2023-08-06,3905,3.53,-1.65
2023-05-27,5674,3.53,-1.65
2024-08-11,928,3.53,-1.65
2024-04-01,1259,3.53,-1.65
2023-01-29,1993,3.53,-1.65
2023-05-15,1133,3.53,-1.65
2022-06-12,5281,3.53,-1.65
2023-05-01,2317,3.53,-1.65
2024-02-21,1252,3.53,-1.65
2023-03-17,5544,3.53,-1.65
2024-01-26,3544,3.53,-1.65
2023-10-23,1609,3.53,-1.65
2023-01-14,2261,3.53,-1.65
2024-01-05,6085,3.53,-1.65
2023-05-14,366,3.53,-1.65
2022-03-30,2695,3.53,-1.65
2024-07-11,2540,3.53,-1.65
2022-06-19,1368,3.53,-1.65
2022-02-22,985,3.53,-1.65
2023-11-20,4730,3.53,-1.65
2023-12-17,1297,3.53,-1.65
2024-02-01,4235,3.53,-1.65
2022-06-01,4200,3.53,-1.65
2022-04-23,6139,3.53,-1.65
2022-04-23,2304,3.53,-1.65
2022-08-12,2930,3.53,-1.65
2023-09-19,1886,3.53,-1.65
2022-08-20,4592,3.53,-1.65
2024-05-04,6014,3.53,-1.65
2023-06-18,3486,3.53,-1.65
2023-01-31,4787,3.53,-1.65
2023-09-04,3787,3.53,-1.65
2023-10-06,2030,3.53,-1.65
2023-02-09,6467,3.53,-1.65
2024-04-30,4662,3.53,-1.65
2024-01-20,797,3.53,-1.65
2022-03-27,2116,3.53,-1.65
2023-02-25,5792,3.53,-1.65
2023-11-09,4659,3.53,-1.65
2022-08-02,1335,3.53,-1.65
2022-08-13,2386,3.53,-1.65
2022-05-07,2379,3.53,-1.65
2024-04-25,3028,3.53,-1.65
2022-09-23,1480,3.53,-1.65
2023-08-17,5546,3.53,-1.65
2024-09-12,4559,3.53,-1.65
2024-07-18,5618,3.53,-1.65
2024-08-31,1844,3.53,-1.65
2024-07-26,5202,3.53,-1.65
2023-02-25,2101,3.53,-1.65
2024-03-18,2633,3.53,-1.65
2023-11-24,3654,3.53,-1.65
2022-11-22,5263,3.53,-1.65
2024-11-20,3733,3.53,-1.65
2022-06-14,4237,3.53,-1.65
2023-01-30,2683,3.53,-1.65
2022-06-10,2758,3.53,-1.65
2024-03-23,1147,3.53,-1.65
2022-03-23,5315,3.53,-1.65
2022-02-15,2992,3.53,-1.65
2022-10-25,1029,3.53,-1.65
2024-07-16,1247,3.53,-1.65
2024-06-11,4326,3.53,-1.65
2023-02-19,466,3.53,-1.65
2022-05-01,3550,3.53,-1.65
2022-10-24,1961,3.53,-1.65
2023-08-03,4680,3.53,-1.65
2022-09-12,2603,3.53,-1.65
2024-02-03,2704,3.53,-1.65
2022-06-07,5900,3.53,-1.65
2023-03-05,337,3.53,-1.65
2024-12-22,6409,3.53,-1.65
2023-11-04,3811,3.53,-1.65
2024-11-04,3804,3.53,-1.65
2023-06-05,3731,3.53,-1.65
2024-08-03,3499,3.53,-1.65
2024-08-05,23,3.53,-1.65
2022-07-26,2716,3.53,-1.65
2023-08-26,652,3.53,-1.65
2022-09-14,3093,3.53,-1.65
2022-10-23,6397,3.53,-1.65
2023-12-15,4283,3.53,-1.65
2024-09-26,5599,3.53,-1.65
2024-05-05,5485,3.53,-1.65
2024-03-13,1452,3.53,-1.65
2024-07-23,234,3.53,-1.65
2022-01-09,3631,3.53,-1.65
2022-02-19,5498,3.53,-1.65
2024-11-25,2061,3.53,-1.65
2024-06-07,4435,3.53,-1.65
2023-09-15,5486,3.53,-1.65
2023-06-18,5906,3.53,-1.65
2022-01-08,1273,3.53,-1.65
2022-04-27,1149,3.53,-1.65
2023-09-26,548,3.53,-1.65
2024-04-05,4329,3.53,-1.65
2023-11-03,5668,3.53,-1.65
2023-10-16,4443,3.53,-1.65
2023-01-28,5508,3.53,-1.65
2023-08-06,1758,3.53,-1.65
2022-06-28,183,3.53,-1.65
2023-04-07,4887,3.53,-1.65
2024-11-06,4036,3.53,-1.65
2024-07-29,275,3.53,-1.65
2024-08-06,3274,3.53,-1.65
2023-04-27,4947,3.53,-1.65
2024-08-25,4066,3.53,-1.65
2024-01-14,5865,3.53,-1.65
2023-09-03,2205,3.53,-1.65
2023-08-09,628,3.53,-1.65
2024-10-18,5617,3.53,-1.65
2024-08-10,3365,3.53,-1.65
2023-09-09,2612,3.53,-1.65
2022-11-02,898,3.53,-1.65
2024-10-22,4443,3.53,-1.65
2023-07-19,6217,3.53,-1.65
2024-02-02,6021,3.53,-1.65
2022-08-09,541,3.53,-1.65
2022-09-19,2845,3.53,-1.65
2022-07-03,6187,3.53,-1.65
2024-02-29,3625,3.53,-1.65
2024-10-28,567,3.53,-1.65
2024-12-22,2302,3.53,-1.65
2024-02-27,5460,3.53,-1.65
2022-06-09,5100,3.53,-1.65
2023-03-28,1357,3.53,-1.65
2022-03-18,2336,3.53,-1.65
2023-12-09,5340,3.53,-1.65
2024-04-02,3622,3.53,-1.65
2024-11-29,3673,3.53,-1.65
2022-11-25,5948,3.53,-1.65
2022-07-30,4651,3.53,-1.65
2022-07-15,4747,3.53,-1.65
2024-01-25,979,3.53,-1.65
2024-08-13,6039,3.53,-1.65
2024-02-26,5359,3.53,-1.65
2024-05-21,4606,3.53,-1.65
2022-01-19,657,3.53,-1.65
2024-07-22,2171,3.53,-1.65
2022-06-12,1989,3.53,-1.65
2022-06-01,1886,3.53,-1.65
2022-12-11,4030,3.53,-1.65
2024-08-14,6053,3.53,-1.65
2024-02-13,5670,3.53,-1.65
2024-04-11,5421,3.53,-1.65
2024-03-11,5559,3.53,-1.65
2023-03-02,5340,3.53,-1.65
2022-11-20,5477,3.53,-1.65
2023-10-13,4636,3.53,-1.65
2023-07-13,5995,3.53,-1.65
2024-08-19,153,3.53,-1.65
2022-11-05,2442,3.53,-1.65
2023-01-01,595,3.53,-1.65
2022-04-23,5252,3.53,-1.65
2022-08-08,5651,3.53,-1.65
2024-09-24,2110,3.53,-1.65
2022-05-30,2621,3.53,-1.65
2022-09-09,5580,3.53,-1.65
2024-03-13,4181,3.53,-1.65
2024-03-09,1741,3.53,-1.65
2023-04-09,5880,3.53,-1.65
2023-05-30,320,3.53,-1.65
2022-02-12,1502,3.53,-1.65
2024-03-12,3314,3.53,-1.65
2022-03-16,6136,3.53,-1.65
