SecurityID,SecurityCode,AssetClass,Issuer,Currency
3171,SEC_01977,Real Estate,Counterparty_9,GBP
3172,SEC_01521,Real Estate,Counterparty_94,INR
3173,SEC_01654,Real Estate,Counterparty_76,INR
3174,SEC_01479,Alternatives,Counterparty_54,INR
3175,SEC_01816,Equity,Counterparty_61,EUR
3176,SEC_01104,Equity,Counterparty_64,GBP
3177,SEC_01723,Equity,Counterparty_80,EUR
3178,SEC_01032,Fixed Income,Counterparty_97,EUR
3179,SEC_00091,Equity,Counterparty_6,INR
3180,SEC_00346,Equity,Counterparty_45,GBP
3181,SEC_01022,Equity,Counterparty_65,JPY
3182,SEC_00351,Real Estate,Counterparty_77,USD
3183,SEC_00210,Commodities,Counterparty_37,EUR
3184,SEC_00258,Equity,Counterparty_99,GBP
3185,SEC_01065,Commodities,Counterparty_90,USD
3186,SEC_00727,Equity,Counterparty_73,USD
3187,SEC_00696,Real Estate,Counterparty_17,JPY
3188,SEC_00304,Real Estate,Counterparty_99,JPY
3189,SEC_01265,Commodities,Counterparty_25,EUR
3190,SEC_01642,Real Estate,Counterparty_50,EUR
3191,SEC_01558,Fixed Income,Counterparty_71,GBP
3192,SEC_00865,Alternatives,Counterparty_31,JPY
3193,SEC_00245,Alternatives,Counterparty_32,JPY
3194,SEC_00786,Equity,Counterparty_48,GBP
3195,SEC_00591,Real Estate,Counterparty_83,JPY
3196,SEC_01961,Alternatives,Counterparty_17,INR
3197,SEC_01859,Commodities,Counterparty_61,USD
3198,SEC_00304,Commodities,Counterparty_57,INR
3199,SEC_01914,Commodities,Counterparty_57,USD
3200,SEC_01559,Equity,Counterparty_70,GBP
3201,SEC_00111,Alternatives,Counterparty_89,GBP
3202,SEC_01154,Alternatives,Counterparty_33,USD
3203,SEC_01386,Alternatives,Counterparty_19,USD
3204,SEC_00260,Commodities,Counterparty_15,USD
3205,SEC_00666,Commodities,Counterparty_35,USD
3206,SEC_00531,Equity,Counterparty_49,EUR
3207,SEC_00561,Fixed Income,Counterparty_96,JPY
3208,SEC_01610,Alternatives,Counterparty_36,JPY
3209,SEC_01238,Equity,Counterparty_96,GBP
3210,SEC_00053,Commodities,Counterparty_96,EUR
3211,SEC_00902,Fixed Income,Counterparty_54,USD
3212,SEC_00190,Real Estate,Counterparty_36,EUR
3213,SEC_01665,Fixed Income,Counterparty_53,USD
3214,SEC_01515,Equity,Counterparty_60,JPY
3215,SEC_00144,Fixed Income,Counterparty_98,USD
3216,SEC_00760,Commodities,Counterparty_74,JPY
3217,SEC_01204,Fixed Income,Counterparty_44,USD
3218,SEC_01543,Commodities,Counterparty_33,GBP
3219,SEC_01880,Fixed Income,Counterparty_44,JPY
3220,SEC_00803,Equity,Counterparty_55,GBP
3221,SEC_00718,Real Estate,Counterparty_74,EUR
3222,SEC_01092,Alternatives,Counterparty_44,USD
3223,SEC_00873,Fixed Income,Counterparty_51,EUR
3224,SEC_00655,Real Estate,Counterparty_99,USD
3225,SEC_01132,Fixed Income,Counterparty_86,JPY
3226,SEC_00185,Real Estate,Counterparty_51,USD
3227,SEC_01776,Commodities,Counterparty_87,INR
3228,SEC_01175,Real Estate,Counterparty_7,INR
3229,SEC_01747,Alternatives,Counterparty_85,INR
3230,SEC_00590,Real Estate,Counterparty_1,GBP
3231,SEC_01499,Alternatives,Counterparty_13,INR
3232,SEC_01764,Alternatives,Counterparty_73,USD
3233,SEC_00759,Real Estate,Counterparty_48,EUR
3234,SEC_01917,Alternatives,Counterparty_84,GBP
3235,SEC_00102,Alternatives,Counterparty_47,JPY
3236,SEC_01750,Commodities,Counterparty_47,GBP
3237,SEC_01163,Equity,Counterparty_10,EUR
3238,SEC_01412,Commodities,Counterparty_26,INR
3239,SEC_01722,Equity,Counterparty_50,EUR
3240,SEC_00680,Equity,Counterparty_47,GBP
3241,SEC_00489,Commodities,Counterparty_44,GBP
3242,SEC_01082,Alternatives,Counterparty_1,GBP
3243,SEC_00631,Commodities,Counterparty_63,EUR
3244,SEC_00088,Alternatives,Counterparty_17,USD
3245,SEC_01146,Commodities,Counterparty_17,USD
3246,SEC_00994,Commodities,Counterparty_39,INR
3247,SEC_01268,Fixed Income,Counterparty_43,JPY
3248,SEC_01091,Real Estate,Counterparty_76,EUR
3249,SEC_00294,Commodities,Counterparty_41,USD
3250,SEC_01154,Real Estate,Counterparty_15,INR
3251,SEC_00855,Alternatives,Counterparty_1,JPY
3252,SEC_00040,Fixed Income,Counterparty_58,INR
3253,SEC_01236,Fixed Income,Counterparty_54,INR
3254,SEC_01080,Equity,Counterparty_96,JPY
3255,SEC_00712,Real Estate,Counterparty_75,GBP
3256,SEC_00291,Fixed Income,Counterparty_5,USD
3257,SEC_00817,Alternatives,Counterparty_62,USD
3258,SEC_01643,Equity,Counterparty_82,JPY
3259,SEC_00707,Fixed Income,Counterparty_82,USD
3260,SEC_01376,Alternatives,Counterparty_87,EUR
3261,SEC_01146,Real Estate,Counterparty_71,EUR
3262,SEC_01119,Alternatives,Counterparty_46,EUR
3263,SEC_01452,Alternatives,Counterparty_90,JPY
3264,SEC_00799,Alternatives,Counterparty_65,INR
3265,SEC_01661,Commodities,Counterparty_28,INR
3266,SEC_01473,Fixed Income,Counterparty_84,GBP
3267,SEC_00844,Alternatives,Counterparty_41,GBP
3268,SEC_00638,Equity,Counterparty_23,EUR
3269,SEC_00914,Commodities,Counterparty_32,EUR
3270,SEC_00344,Alternatives,Counterparty_58,JPY
3271,SEC_01572,Alternatives,Counterparty_39,EUR
3272,SEC_01982,Fixed Income,Counterparty_82,EUR
3273,SEC_01949,Commodities,Counterparty_33,EUR
3274,SEC_01753,Alternatives,Counterparty_58,USD
3275,SEC_01943,Alternatives,Counterparty_89,INR
3276,SEC_01027,Real Estate,Counterparty_32,USD
3277,SEC_01054,Equity,Counterparty_50,EUR
3278,SEC_00977,Equity,Counterparty_51,EUR
3279,SEC_01279,Fixed Income,Counterparty_92,USD
3280,SEC_00045,Commodities,Counterparty_77,USD
3281,SEC_01201,Alternatives,Counterparty_19,JPY
3282,SEC_01246,Commodities,Counterparty_3,JPY
3283,SEC_01649,Fixed Income,Counterparty_91,EUR
3284,SEC_00122,Real Estate,Counterparty_17,USD
3285,SEC_00275,Fixed Income,Counterparty_43,JPY
3286,SEC_00960,Equity,Counterparty_29,GBP
3287,SEC_00901,Real Estate,Counterparty_44,USD
3288,SEC_01768,Alternatives,Counterparty_52,INR
3289,SEC_00312,Fixed Income,Counterparty_97,GBP
3290,SEC_00418,Commodities,Counterparty_28,GBP
3291,SEC_00761,Commodities,Counterparty_84,USD
3292,SEC_01353,Equity,Counterparty_34,EUR
3293,SEC_01127,Equity,Counterparty_80,INR
3294,SEC_00688,Equity,Counterparty_54,JPY
3295,SEC_01772,Equity,Counterparty_2,JPY
3296,SEC_00282,Alternatives,Counterparty_92,EUR
3297,SEC_01269,Real Estate,Counterparty_17,INR
3298,SEC_01157,Equity,Counterparty_84,INR
3299,SEC_00856,Fixed Income,Counterparty_18,GBP
3300,SEC_00671,Alternatives,Counterparty_28,GBP
3301,SEC_01816,Real Estate,Counterparty_28,INR
3302,SEC_00341,Alternatives,Counterparty_52,USD
3303,SEC_00022,Commodities,Counterparty_16,USD
3304,SEC_01638,Alternatives,Counterparty_33,USD
3305,SEC_01174,Alternatives,Counterparty_85,INR
3306,SEC_00569,Commodities,Counterparty_5,JPY
3307,SEC_00670,Commodities,Counterparty_45,USD
3308,SEC_01905,Commodities,Counterparty_37,JPY
3309,SEC_01839,Alternatives,Counterparty_82,USD
3310,SEC_00970,Commodities,Counterparty_52,INR
3311,SEC_01731,Equity,Counterparty_64,USD
3312,SEC_01191,Fixed Income,Counterparty_62,JPY
3313,SEC_00345,Fixed Income,Counterparty_5,EUR
3314,SEC_01730,Commodities,Counterparty_11,JPY
3315,SEC_01485,Real Estate,Counterparty_86,EUR
3316,SEC_01883,Alternatives,Counterparty_87,JPY
3317,SEC_01949,Fixed Income,Counterparty_90,USD
3318,SEC_01934,Equity,Counterparty_91,USD
3319,SEC_01284,Real Estate,Counterparty_3,JPY
3320,SEC_00200,Real Estate,Counterparty_51,USD
3321,SEC_00005,Equity,Counterparty_60,USD
3322,SEC_00300,Alternatives,Counterparty_66,INR
3323,SEC_01627,Alternatives,Counterparty_57,GBP
3324,SEC_01560,Commodities,Counterparty_17,GBP
3325,SEC_01260,Equity,Counterparty_3,JPY
3326,SEC_01771,Equity,Counterparty_3,GBP
3327,SEC_00738,Equity,Counterparty_40,EUR
3328,SEC_00540,Commodities,Counterparty_80,JPY
3329,SEC_01176,Fixed Income,Counterparty_76,JPY
3330,SEC_00896,Alternatives,Counterparty_63,EUR
3331,SEC_00246,Commodities,Counterparty_51,GBP
3332,SEC_01029,Commodities,Counterparty_1,EUR
3333,SEC_00013,Commodities,Counterparty_51,USD
3334,SEC_00978,Equity,Counterparty_4,JPY
3335,SEC_01591,Commodities,Counterparty_81,INR
3336,SEC_01489,Fixed Income,Counterparty_83,EUR
3337,SEC_00286,Real Estate,Counterparty_4,JPY
3338,SEC_01638,Commodities,Counterparty_47,JPY
3339,SEC_00339,Fixed Income,Counterparty_39,EUR
3340,SEC_01238,Equity,Counterparty_84,INR
3341,SEC_00945,Real Estate,Counterparty_49,JPY
3342,SEC_00113,Alternatives,Counterparty_57,USD
3343,SEC_00338,Alternatives,Counterparty_39,USD
3344,SEC_00090,Equity,Counterparty_68,USD
3345,SEC_00783,Equity,Counterparty_17,INR
3346,SEC_00759,Alternatives,Counterparty_15,GBP
3347,SEC_01500,Equity,Counterparty_28,USD
3348,SEC_01054,Alternatives,Counterparty_16,EUR
3349,SEC_01564,Equity,Counterparty_6,GBP
3350,SEC_01492,Alternatives,Counterparty_92,EUR
3351,SEC_01412,Fixed Income,Counterparty_32,INR
3352,SEC_01604,Equity,Counterparty_81,USD
3353,SEC_00357,Alternatives,Counterparty_25,JPY
3354,SEC_01679,Equity,Counterparty_39,USD
3355,SEC_00546,Alternatives,Counterparty_17,INR
3356,SEC_00459,Alternatives,Counterparty_46,USD
3357,SEC_00471,Real Estate,Counterparty_79,USD
3358,SEC_00867,Equity,Counterparty_53,USD
3359,SEC_00939,Fixed Income,Counterparty_51,INR
3360,SEC_01251,Commodities,Counterparty_18,USD
3361,SEC_01739,Commodities,Counterparty_20,JPY
3362,SEC_00573,Equity,Counterparty_87,JPY
3363,SEC_01215,Alternatives,Counterparty_5,GBP
3364,SEC_01026,Alternatives,Counterparty_62,GBP
3365,SEC_01142,Fixed Income,Counterparty_12,GBP
3366,SEC_00308,Equity,Counterparty_81,GBP
3367,SEC_00564,Commodities,Counterparty_30,JPY
3368,SEC_01039,Fixed Income,Counterparty_83,GBP
3369,SEC_00424,Equity,Counterparty_96,EUR
3370,SEC_01820,Equity,Counterparty_16,INR
3371,SEC_01503,Equity,Counterparty_2,INR
3372,SEC_01120,Real Estate,Counterparty_76,JPY
3373,SEC_00610,Fixed Income,Counterparty_3,INR
3374,SEC_00055,Equity,Counterparty_8,INR
3375,SEC_01970,Fixed Income,Counterparty_37,USD
3376,SEC_01302,Commodities,Counterparty_53,GBP
3377,SEC_00413,Equity,Counterparty_55,GBP
3378,SEC_01269,Alternatives,Counterparty_88,USD
3379,SEC_01864,Equity,Counterparty_49,JPY
3380,SEC_00982,Equity,Counterparty_89,EUR
3381,SEC_01420,Fixed Income,Counterparty_59,JPY
3382,SEC_01495,Fixed Income,Counterparty_60,EUR
3383,SEC_00038,Real Estate,Counterparty_89,EUR
3384,SEC_01656,Equity,Counterparty_78,USD
3385,SEC_00770,Commodities,Counterparty_46,JPY
3386,SEC_01164,Fixed Income,Counterparty_100,GBP
3387,SEC_00183,Real Estate,Counterparty_63,JPY
3388,SEC_01237,Alternatives,Counterparty_79,JPY
3389,SEC_00126,Alternatives,Counterparty_32,EUR
3390,SEC_00140,Real Estate,Counterparty_66,EUR
3391,SEC_00621,Alternatives,Counterparty_85,GBP
3392,SEC_01503,Equity,Counterparty_4,GBP
3393,SEC_01545,Fixed Income,Counterparty_29,EUR
3394,SEC_01487,Commodities,Counterparty_49,JPY
3395,SEC_00032,Alternatives,Counterparty_93,EUR
3396,SEC_00235,Equity,Counterparty_23,INR
3397,SEC_00073,Fixed Income,Counterparty_3,INR
3398,SEC_00472,Equity,Counterparty_54,EUR
3399,SEC_01672,Equity,Counterparty_21,GBP
3400,SEC_01790,Fixed Income,Counterparty_80,EUR
3401,SEC_00628,Alternatives,Counterparty_44,JPY
3402,SEC_00668,Alternatives,Counterparty_20,INR
3403,SEC_01976,Equity,Counterparty_99,USD
3404,SEC_00594,Real Estate,Counterparty_57,GBP
3405,SEC_00619,Alternatives,Counterparty_69,USD
3406,SEC_01765,Equity,Counterparty_90,GBP
3407,SEC_00292,Commodities,Counterparty_71,USD
3408,SEC_00629,Commodities,Counterparty_52,USD
3409,SEC_01957,Real Estate,Counterparty_80,EUR
3410,SEC_01312,Equity,Counterparty_17,GBP
3411,SEC_00213,Commodities,Counterparty_66,INR
3412,SEC_00167,Alternatives,Counterparty_12,USD
3413,SEC_01073,Equity,Counterparty_58,EUR
3414,SEC_01245,Real Estate,Counterparty_77,JPY
3415,SEC_00402,Real Estate,Counterparty_5,GBP
3416,SEC_00791,Alternatives,Counterparty_80,GBP
3417,SEC_01313,Commodities,Counterparty_92,INR
3418,SEC_01904,Commodities,Counterparty_72,USD
3419,SEC_00969,Real Estate,Counterparty_56,EUR
3420,SEC_00179,Fixed Income,Counterparty_92,USD
3421,SEC_00171,Real Estate,Counterparty_46,EUR
3422,SEC_00004,Real Estate,Counterparty_72,INR
3423,SEC_00336,Equity,Counterparty_93,USD
3424,SEC_00195,Alternatives,Counterparty_18,JPY
3425,SEC_01992,Equity,Counterparty_44,INR
3426,SEC_01488,Real Estate,Counterparty_43,INR
3427,SEC_00893,Equity,Counterparty_80,GBP
3428,SEC_00770,Commodities,Counterparty_90,EUR
3429,SEC_01581,Real Estate,Counterparty_86,USD
3430,SEC_01491,Commodities,Counterparty_79,EUR
3431,SEC_01368,Commodities,Counterparty_77,INR
3432,SEC_01232,Alternatives,Counterparty_22,USD
3433,SEC_01651,Commodities,Counterparty_60,JPY
3434,SEC_01960,Equity,Counterparty_85,EUR
3435,SEC_01527,Equity,Counterparty_63,EUR
3436,SEC_00130,Fixed Income,Counterparty_24,JPY
3437,SEC_01696,Alternatives,Counterparty_65,INR
3438,SEC_01025,Fixed Income,Counterparty_29,EUR
3439,SEC_00786,Commodities,Counterparty_1,GBP
3440,SEC_00487,Real Estate,Counterparty_1,GBP
3441,SEC_01472,Equity,Counterparty_73,USD
3442,SEC_01696,Real Estate,Counterparty_21,JPY
3443,SEC_01801,Fixed Income,Counterparty_78,INR
3444,SEC_01847,Fixed Income,Counterparty_28,GBP
3445,SEC_00323,Equity,Counterparty_18,USD
3446,SEC_01784,Fixed Income,Counterparty_97,USD
3447,SEC_00024,Real Estate,Counterparty_52,EUR
3448,SEC_00377,Fixed Income,Counterparty_66,INR
3449,SEC_00779,Real Estate,Counterparty_98,GBP
3450,SEC_01180,Commodities,Counterparty_88,JPY
3451,SEC_01296,Alternatives,Counterparty_62,EUR
3452,SEC_00093,Equity,Counterparty_19,GBP
3453,SEC_01897,Fixed Income,Counterparty_2,USD
3454,SEC_01548,Equity,Counterparty_70,JPY
3455,SEC_01774,Fixed Income,Counterparty_55,USD
3456,SEC_00121,Commodities,Counterparty_79,EUR
3457,SEC_00452,Real Estate,Counterparty_57,JPY
3458,SEC_00602,Equity,Counterparty_11,JPY
3459,SEC_00900,Commodities,Counterparty_16,EUR
3460,SEC_00587,Commodities,Counterparty_85,USD
3461,SEC_01346,Alternatives,Counterparty_62,JPY
3462,SEC_01055,Commodities,Counterparty_27,INR
3463,SEC_00952,Alternatives,Counterparty_22,INR
3464,SEC_01458,Commodities,Counterparty_3,USD
3465,SEC_00707,Real Estate,Counterparty_3,JPY
3466,SEC_00601,Commodities,Counterparty_21,USD
3467,SEC_00610,Real Estate,Counterparty_43,INR
3468,SEC_00129,Fixed Income,Counterparty_70,JPY
3469,SEC_00453,Commodities,Counterparty_89,JPY
3470,SEC_00807,Commodities,Counterparty_37,USD
3471,SEC_00436,Fixed Income,Counterparty_94,JPY
3472,SEC_01631,Alternatives,Counterparty_56,USD
3473,SEC_01700,Real Estate,Counterparty_39,GBP
3474,SEC_00507,Fixed Income,Counterparty_20,GBP
3475,SEC_01987,Fixed Income,Counterparty_65,INR
3476,SEC_01766,Equity,Counterparty_35,INR
3477,SEC_00652,Fixed Income,Counterparty_43,EUR
3478,SEC_01341,Alternatives,Counterparty_90,GBP
3479,SEC_01488,Alternatives,Counterparty_21,GBP
3480,SEC_01352,Alternatives,Counterparty_10,EUR
3481,SEC_00907,Real Estate,Counterparty_45,USD
3482,SEC_00109,Real Estate,Counterparty_93,GBP
3483,SEC_00526,Commodities,Counterparty_3,GBP
3484,SEC_01499,Fixed Income,Counterparty_43,INR
3485,SEC_00950,Alternatives,Counterparty_52,EUR
3486,SEC_00392,Fixed Income,Counterparty_41,EUR
3487,SEC_00673,Commodities,Counterparty_41,INR
3488,SEC_01668,Commodities,Counterparty_77,GBP
3489,SEC_01137,Alternatives,Counterparty_9,JPY
3490,SEC_01310,Fixed Income,Counterparty_46,EUR
3491,SEC_00852,Commodities,Counterparty_16,GBP
3492,SEC_00606,Equity,Counterparty_47,USD
3493,SEC_00347,Real Estate,Counterparty_28,EUR
3494,SEC_01625,Fixed Income,Counterparty_28,INR
3495,SEC_00822,Alternatives,Counterparty_75,EUR
3496,SEC_01670,Commodities,Counterparty_94,INR
3497,SEC_01285,Commodities,Counterparty_11,USD
3498,SEC_00718,Commodities,Counterparty_29,GBP
3499,SEC_00307,Real Estate,Counterparty_56,INR
3500,SEC_00910,Fixed Income,Counterparty_76,INR
3501,SEC_01058,Commodities,Counterparty_72,USD
3502,SEC_00169,Real Estate,Counterparty_57,JPY
3503,SEC_01369,Equity,Counterparty_53,EUR
3504,SEC_01959,Fixed Income,Counterparty_74,JPY
3505,SEC_01170,Alternatives,Counterparty_59,EUR
3506,SEC_00532,Fixed Income,Counterparty_35,USD
3507,SEC_01643,Commodities,Counterparty_52,USD
3508,SEC_01672,Alternatives,Counterparty_36,JPY
3509,SEC_00538,Fixed Income,Counterparty_77,USD
3510,SEC_01270,Alternatives,Counterparty_58,GBP
3511,SEC_01365,Fixed Income,Counterparty_91,JPY
3512,SEC_01691,Equity,Counterparty_2,INR
3513,SEC_00928,Equity,Counterparty_28,INR
3514,SEC_01578,Equity,Counterparty_98,USD
3515,SEC_00690,Fixed Income,Counterparty_85,USD
3516,SEC_01105,Alternatives,Counterparty_70,EUR
3517,SEC_00689,Equity,Counterparty_63,JPY
3518,SEC_00705,Real Estate,Counterparty_52,JPY
3519,SEC_00191,Real Estate,Counterparty_60,GBP
3520,SEC_00283,Equity,Counterparty_90,INR
3521,SEC_01782,Equity,Counterparty_36,INR
3522,SEC_01636,Commodities,Counterparty_82,GBP
3523,SEC_00971,Real Estate,Counterparty_62,EUR
3524,SEC_00489,Real Estate,Counterparty_43,GBP
3525,SEC_01059,Equity,Counterparty_39,EUR
3526,SEC_01318,Commodities,Counterparty_5,EUR
3527,SEC_00806,Alternatives,Counterparty_90,EUR
3528,SEC_00042,Commodities,Counterparty_75,USD
3529,SEC_00170,Commodities,Counterparty_50,USD
3530,SEC_01969,Real Estate,Counterparty_16,EUR
3531,SEC_01007,Equity,Counterparty_83,GBP
3532,SEC_01593,Equity,Counterparty_52,GBP
3533,SEC_00868,Equity,Counterparty_69,GBP
3534,SEC_00566,Commodities,Counterparty_71,USD
3535,SEC_01418,Commodities,Counterparty_3,EUR
3536,SEC_01212,Fixed Income,Counterparty_89,INR
3537,SEC_01320,Alternatives,Counterparty_10,GBP
3538,SEC_00385,Fixed Income,Counterparty_51,USD
3539,SEC_01912,Alternatives,Counterparty_69,JPY
3540,SEC_00598,Fixed Income,Counterparty_32,EUR
3541,SEC_01088,Fixed Income,Counterparty_96,GBP
3542,SEC_00081,Fixed Income,Counterparty_5,USD
3543,SEC_00780,Fixed Income,Counterparty_43,JPY
3544,SEC_01209,Commodities,Counterparty_83,EUR
3545,SEC_00461,Alternatives,Counterparty_12,INR
3546,SEC_01369,Fixed Income,Counterparty_31,EUR
3547,SEC_01562,Fixed Income,Counterparty_81,EUR
3548,SEC_00238,Equity,Counterparty_22,GBP
3549,SEC_01320,Commodities,Counterparty_59,EUR
3550,SEC_01902,Real Estate,Counterparty_52,JPY
3551,SEC_01511,Equity,Counterparty_47,JPY
3552,SEC_01393,Real Estate,Counterparty_86,EUR
3553,SEC_00299,Fixed Income,Counterparty_49,EUR
3554,SEC_00737,Alternatives,Counterparty_56,JPY
3555,SEC_00840,Real Estate,Counterparty_90,JPY
3556,SEC_01933,Real Estate,Counterparty_31,GBP
3557,SEC_01114,Real Estate,Counterparty_59,INR
3558,SEC_01464,Alternatives,Counterparty_70,JPY
3559,SEC_00529,Equity,Counterparty_76,INR
3560,SEC_00088,Commodities,Counterparty_43,INR
3561,SEC_00024,Alternatives,Counterparty_91,JPY
3562,SEC_00332,Equity,Counterparty_81,GBP
3563,SEC_01759,Fixed Income,Counterparty_74,EUR
3564,SEC_01082,Equity,Counterparty_5,USD
3565,SEC_00464,Real Estate,Counterparty_4,EUR
3566,SEC_01002,Equity,Counterparty_15,USD
3567,SEC_00189,Equity,Counterparty_2,JPY
3568,SEC_01488,Fixed Income,Counterparty_49,EUR
3569,SEC_00222,Fixed Income,Counterparty_56,EUR
3570,SEC_01948,Equity,Counterparty_8,USD
3571,SEC_00963,Alternatives,Counterparty_16,GBP
3572,SEC_00353,Fixed Income,Counterparty_64,JPY
3573,SEC_01075,Real Estate,Counterparty_84,JPY
3574,SEC_01112,Alternatives,Counterparty_24,JPY
3575,SEC_00222,Equity,Counterparty_99,EUR
3576,SEC_00488,Real Estate,Counterparty_55,INR
3577,SEC_00860,Real Estate,Counterparty_54,USD
3578,SEC_00879,Alternatives,Counterparty_81,EUR
3579,SEC_00167,Equity,Counterparty_69,GBP
3580,SEC_01730,Real Estate,Counterparty_78,GBP
3581,SEC_01997,Fixed Income,Counterparty_78,EUR
3582,SEC_00101,Fixed Income,Counterparty_60,USD
3583,SEC_01738,Alternatives,Counterparty_31,JPY
3584,SEC_01448,Fixed Income,Counterparty_20,JPY
3585,SEC_00525,Commodities,Counterparty_77,INR
3586,SEC_01171,Equity,Counterparty_54,EUR
3587,SEC_01286,Real Estate,Counterparty_9,INR
3588,SEC_01170,Real Estate,Counterparty_34,GBP
3589,SEC_00488,Alternatives,Counterparty_76,JPY
3590,SEC_01545,Alternatives,Counterparty_80,JPY
3591,SEC_00081,Real Estate,Counterparty_65,INR
3592,SEC_00580,Fixed Income,Counterparty_16,EUR
3593,SEC_00822,Alternatives,Counterparty_70,INR
3594,SEC_01150,Commodities,Counterparty_84,GBP
3595,SEC_01586,Alternatives,Counterparty_6,EUR
3596,SEC_01606,Fixed Income,Counterparty_35,GBP
3597,SEC_01163,Equity,Counterparty_3,EUR
3598,SEC_01975,Commodities,Counterparty_21,INR
3599,SEC_00886,Alternatives,Counterparty_7,USD
3600,SEC_01706,Equity,Counterparty_78,INR
3601,SEC_00602,Equity,Counterparty_30,EUR
3602,SEC_01163,Real Estate,Counterparty_22,GBP
3603,SEC_00072,Fixed Income,Counterparty_14,INR
3604,SEC_00245,Real Estate,Counterparty_55,EUR
3605,SEC_00579,Fixed Income,Counterparty_89,GBP
3606,SEC_00642,Equity,Counterparty_67,GBP
3607,SEC_01234,Alternatives,Counterparty_5,GBP
3608,SEC_00194,Fixed Income,Counterparty_69,EUR
3609,SEC_00538,Fixed Income,Counterparty_59,GBP
3610,SEC_00332,Equity,Counterparty_9,GBP
3611,SEC_01535,Commodities,Counterparty_48,INR
3612,SEC_00293,Equity,Counterparty_37,GBP
3613,SEC_00730,Equity,Counterparty_68,USD
3614,SEC_00036,Fixed Income,Counterparty_20,EUR
3615,SEC_01552,Equity,Counterparty_85,GBP
3616,SEC_01102,Real Estate,Counterparty_50,GBP
3617,SEC_01858,Equity,Counterparty_24,JPY
3618,SEC_01045,Alternatives,Counterparty_71,INR
3619,SEC_01671,Equity,Counterparty_49,GBP
3620,SEC_00245,Equity,Counterparty_8,INR
3621,SEC_01419,Alternatives,Counterparty_75,INR
3622,SEC_01720,Commodities,Counterparty_73,USD
3623,SEC_01708,Commodities,Counterparty_6,EUR
3624,SEC_00054,Commodities,Counterparty_40,USD
3625,SEC_01117,Real Estate,Counterparty_81,EUR
3626,SEC_01977,Alternatives,Counterparty_54,JPY
3627,SEC_01850,Real Estate,Counterparty_77,USD
3628,SEC_01317,Real Estate,Counterparty_17,INR
3629,SEC_01400,Real Estate,Counterparty_51,GBP
3630,SEC_00176,Alternatives,Counterparty_2,JPY
3631,SEC_00190,Fixed Income,Counterparty_30,EUR
3632,SEC_01782,Fixed Income,Counterparty_32,USD
3633,SEC_00807,Commodities,Counterparty_50,JPY
3634,SEC_01216,Real Estate,Counterparty_100,USD
3635,SEC_00616,Commodities,Counterparty_71,INR
3636,SEC_00068,Real Estate,Counterparty_16,USD
3637,SEC_00324,Commodities,Counterparty_83,EUR
3638,SEC_01179,Equity,Counterparty_79,EUR
3639,SEC_00454,Alternatives,Counterparty_55,GBP
3640,SEC_00226,Real Estate,Counterparty_57,GBP
3641,SEC_01257,Real Estate,Counterparty_78,EUR
3642,SEC_01532,Real Estate,Counterparty_45,EUR
3643,SEC_00104,Alternatives,Counterparty_52,EUR
3644,SEC_00466,Equity,Counterparty_71,JPY
3645,SEC_01852,Fixed Income,Counterparty_47,USD
3646,SEC_00428,Alternatives,Counterparty_33,JPY
3647,SEC_01776,Equity,Counterparty_98,INR
3648,SEC_01950,Commodities,Counterparty_24,GBP
3649,SEC_00993,Real Estate,Counterparty_35,USD
3650,SEC_00442,Real Estate,Counterparty_64,GBP
3651,SEC_00724,Fixed Income,Counterparty_85,INR
3652,SEC_01150,Commodities,Counterparty_88,EUR
3653,SEC_01659,Equity,Counterparty_80,GBP
3654,SEC_01060,Commodities,Counterparty_60,EUR
3655,SEC_01262,Commodities,Counterparty_81,GBP
3656,SEC_01266,Fixed Income,Counterparty_29,INR
3657,SEC_00133,Equity,Counterparty_18,GBP
3658,SEC_00892,Fixed Income,Counterparty_58,INR
3659,SEC_01251,Equity,Counterparty_48,USD
3660,SEC_01427,Alternatives,Counterparty_11,JPY
3661,SEC_00396,Alternatives,Counterparty_3,INR
3662,SEC_00090,Real Estate,Counterparty_42,GBP
3663,SEC_00255,Fixed Income,Counterparty_18,USD
3664,SEC_00956,Alternatives,Counterparty_16,INR
3665,SEC_00083,Commodities,Counterparty_41,GBP
3666,SEC_01524,Commodities,Counterparty_65,INR
3667,SEC_00651,Alternatives,Counterparty_43,INR
3668,SEC_01333,Fixed Income,Counterparty_43,EUR
3669,SEC_00532,Real Estate,Counterparty_91,GBP
3670,SEC_00841,Commodities,Counterparty_31,JPY
3671,SEC_01108,Real Estate,Counterparty_28,INR
3672,SEC_00027,Commodities,Counterparty_51,USD
3673,SEC_01015,Equity,Counterparty_27,GBP
3674,SEC_01594,Alternatives,Counterparty_9,JPY
3675,SEC_00379,Fixed Income,Counterparty_38,GBP
3676,SEC_01925,Commodities,Counterparty_36,JPY
3677,SEC_01354,Alternatives,Counterparty_60,JPY
3678,SEC_00393,Real Estate,Counterparty_91,INR
3679,SEC_00217,Fixed Income,Counterparty_57,EUR
3680,SEC_01869,Fixed Income,Counterparty_47,GBP
3681,SEC_00381,Alternatives,Counterparty_90,USD
3682,SEC_00637,Alternatives,Counterparty_91,USD
3683,SEC_00800,Alternatives,Counterparty_68,EUR
3684,SEC_01736,Equity,Counterparty_51,USD
