NAVDate,FundID,NAV,AUM
2024-02-25,4932,197.3302,41543863.29
2022-02-06,4823,197.3302,41543863.29
2022-08-28,2006,197.3302,41543863.29
2022-08-14,5501,197.3302,41543863.29
2022-11-21,6069,197.3302,41543863.29
2023-11-23,4403,197.3302,41543863.29
2024-08-17,856,197.3302,41543863.29
2022-03-25,5957,197.3302,41543863.29
2023-10-19,4772,197.3302,41543863.29
2022-03-25,4483,197.3302,41543863.29
2022-09-24,1509,197.3302,41543863.29
2024-05-12,6381,197.3302,41543863.29
2022-01-24,908,197.3302,41543863.29
2024-05-31,3131,197.3302,41543863.29
2023-09-25,6264,197.3302,41543863.29
2022-01-26,3472,197.3302,41543863.29
2023-02-03,5320,197.3302,41543863.29
2022-02-10,3394,197.3302,41543863.29
2024-12-21,505,197.3302,41543863.29
2024-03-13,4287,197.3302,41543863.29
2024-08-09,3961,197.3302,41543863.29
2023-09-23,6068,197.3302,41543863.29
2023-10-01,5112,197.3302,41543863.29
2023-11-04,546,197.3302,41543863.29
2023-03-14,3115,197.3302,41543863.29
2022-05-24,5220,197.3302,41543863.29
2023-08-12,5244,197.3302,41543863.29
2024-03-29,846,197.3302,41543863.29
2023-02-06,2455,197.3302,41543863.29
2023-10-16,2411,197.3302,41543863.29
2022-10-02,4982,197.3302,41543863.29
2022-08-10,2876,197.3302,41543863.29
2022-04-28,2886,197.3302,41543863.29
2023-08-04,101,197.3302,41543863.29
2024-10-04,1132,197.3302,41543863.29
2022-04-02,1170,197.3302,41543863.29
2024-08-17,5348,197.3302,41543863.29
2022-06-15,704,197.3302,41543863.29
2024-08-26,4124,197.3302,41543863.29
2022-11-27,1103,197.3302,41543863.29
2024-11-13,2951,197.3302,41543863.29
2023-12-27,5761,197.3302,41543863.29
2022-06-30,2466,197.3302,41543863.29
2022-06-17,4292,197.3302,41543863.29
2023-03-25,6048,197.3302,41543863.29
2023-05-25,811,197.3302,41543863.29
2024-03-23,3054,197.3302,41543863.29
2022-04-24,532,197.3302,41543863.29
2022-05-08,777,197.3302,41543863.29
2023-02-19,3398,197.3302,41543863.29
2024-02-16,2420,197.3302,41543863.29
2023-10-15,1395,197.3302,41543863.29
2022-07-16,169,197.3302,41543863.29
2023-04-20,277,197.3302,41543863.29
2024-07-03,6248,197.3302,41543863.29
2024-11-04,6096,197.3302,41543863.29
2022-03-24,4929,197.3302,41543863.29
2022-06-05,5804,197.3302,41543863.29
2023-05-13,1188,197.3302,41543863.29
2023-06-15,1896,197.3302,41543863.29
2023-12-21,3056,197.3302,41543863.29
2024-07-19,6162,197.3302,41543863.29
2023-02-21,5932,197.3302,41543863.29
2023-11-08,2920,197.3302,41543863.29
2022-06-26,3337,197.3302,41543863.29
2022-12-06,751,197.3302,41543863.29
2023-10-26,469,197.3302,41543863.29
2024-11-14,2825,197.3302,41543863.29
2022-03-05,3447,197.3302,41543863.29
2022-12-10,3660,197.3302,41543863.29
2023-07-22,124,197.3302,41543863.29
2024-02-24,4325,197.3302,41543863.29
2024-10-20,4440,197.3302,41543863.29
2024-03-25,5061,197.3302,41543863.29
2022-11-30,2746,197.3302,41543863.29
2023-08-15,4685,197.3302,41543863.29
2023-03-01,5539,197.3302,41543863.29
2023-03-31,2551,197.3302,41543863.29
2022-04-30,2559,197.3302,41543863.29
2023-06-21,4314,197.3302,41543863.29
2023-02-18,5438,197.3302,41543863.29
2024-07-31,3634,197.3302,41543863.29
2022-03-23,3935,197.3302,41543863.29
2022-09-01,3452,197.3302,41543863.29
2022-12-30,5525,197.3302,41543863.29
2024-09-10,5371,197.3302,41543863.29
2024-06-09,151,197.3302,41543863.29
2024-01-18,139,197.3302,41543863.29
2023-05-06,4984,197.3302,41543863.29
2022-02-04,1576,197.3302,41543863.29
2024-04-27,2055,197.3302,41543863.29
2023-08-13,5623,197.3302,41543863.29
2023-09-10,4788,197.3302,41543863.29
2022-03-15,5296,197.3302,41543863.29
2022-10-04,2453,197.3302,41543863.29
2022-08-08,990,197.3302,41543863.29
2022-09-03,376,197.3302,41543863.29
2024-09-26,4743,197.3302,41543863.29
2024-11-19,5834,197.3302,41543863.29
2022-06-10,1557,197.3302,41543863.29
2024-12-13,6079,197.3302,41543863.29
2024-10-08,2071,197.3302,41543863.29
2024-11-21,1969,197.3302,41543863.29
2022-04-09,5595,197.3302,41543863.29
2023-06-29,5135,197.3302,41543863.29
2022-09-12,2983,197.3302,41543863.29
2022-10-20,3257,197.3302,41543863.29
2023-03-02,1709,197.3302,41543863.29
2023-02-25,5469,197.3302,41543863.29
2023-08-17,2744,197.3302,41543863.29
2022-10-12,3869,197.3302,41543863.29
2024-06-09,4624,197.3302,41543863.29
2024-06-06,1374,197.3302,41543863.29
2023-08-08,903,197.3302,41543863.29
2024-07-16,2748,197.3302,41543863.29
2023-08-11,4060,197.3302,41543863.29
2022-06-23,6293,197.3302,41543863.29
2022-04-05,4750,197.3302,41543863.29
2022-08-13,4644,197.3302,41543863.29
2024-10-21,6386,197.3302,41543863.29
2023-04-26,324,197.3302,41543863.29
2022-10-30,5029,197.3302,41543863.29
2022-11-17,2868,197.3302,41543863.29
2022-12-21,4546,197.3302,41543863.29
2022-05-20,4614,197.3302,41543863.29
2024-11-23,4576,197.3302,41543863.29
2024-09-13,3111,197.3302,41543863.29
2023-01-23,3474,197.3302,41543863.29
2024-10-17,1183,197.3302,41543863.29
2024-07-24,3518,197.3302,41543863.29
2024-05-26,3461,197.3302,41543863.29
2024-10-03,1997,197.3302,41543863.29
2022-11-04,1086,197.3302,41543863.29
2023-01-20,1089,197.3302,41543863.29
2024-01-19,2182,197.3302,41543863.29
2024-07-14,2229,197.3302,41543863.29
2024-08-11,4007,197.3302,41543863.29
2022-08-09,1762,197.3302,41543863.29
2022-05-03,1232,197.3302,41543863.29
2022-07-15,3085,197.3302,41543863.29
2024-08-31,5956,197.3302,41543863.29
2024-06-19,4260,197.3302,41543863.29
2022-04-08,778,197.3302,41543863.29
2023-10-16,5130,197.3302,41543863.29
2024-06-21,686,197.3302,41543863.29
2023-08-08,1588,197.3302,41543863.29
2022-03-14,5411,197.3302,41543863.29
2023-08-13,1114,197.3302,41543863.29
2022-03-03,6498,197.3302,41543863.29
2022-07-16,219,197.3302,41543863.29
2022-01-21,3268,197.3302,41543863.29
2022-08-15,2700,197.3302,41543863.29
2023-11-11,5271,197.3302,41543863.29
2023-01-12,3626,197.3302,41543863.29
2023-06-14,1758,197.3302,41543863.29
2024-04-05,2488,197.3302,41543863.29
2022-06-16,503,197.3302,41543863.29
2024-08-04,5857,197.3302,41543863.29
2023-02-28,4048,197.3302,41543863.29
2024-08-05,5482,197.3302,41543863.29
2023-05-30,3484,197.3302,41543863.29
2022-06-02,3652,197.3302,41543863.29
2023-06-16,2295,197.3302,41543863.29
2023-06-05,2758,197.3302,41543863.29
2023-06-11,2065,197.3302,41543863.29
2023-02-18,1846,197.3302,41543863.29
2023-09-04,1020,197.3302,41543863.29
2022-05-31,2375,197.3302,41543863.29
2024-07-02,989,197.3302,41543863.29
2023-08-18,6083,197.3302,41543863.29
2023-08-16,120,197.3302,41543863.29
2024-03-27,4655,197.3302,41543863.29
2022-01-04,30,197.3302,41543863.29
2022-09-30,1129,197.3302,41543863.29
2024-04-11,4774,197.3302,41543863.29
2022-10-26,1331,197.3302,41543863.29
2024-05-27,3360,197.3302,41543863.29
2024-05-29,6085,197.3302,41543863.29
2024-12-28,2386,197.3302,41543863.29
2022-11-08,6256,197.3302,41543863.29
2022-11-28,4786,197.3302,41543863.29
2022-02-19,3858,197.3302,41543863.29
2022-11-27,4417,197.3302,41543863.29
2023-07-10,4584,197.3302,41543863.29
2024-11-13,1228,197.3302,41543863.29
2023-08-30,489,197.3302,41543863.29
2022-12-19,3674,197.3302,41543863.29
2022-08-12,3748,197.3302,41543863.29
2023-05-03,340,197.3302,41543863.29
2022-04-09,4047,197.3302,41543863.29
2023-06-19,4861,197.3302,41543863.29
2023-07-11,1392,197.3302,41543863.29
2023-09-27,3898,197.3302,41543863.29
2022-11-01,570,197.3302,41543863.29
2023-09-12,2561,197.3302,41543863.29
2023-10-10,6382,197.3302,41543863.29
2022-12-21,2509,197.3302,41543863.29
2024-09-11,2521,197.3302,41543863.29
2024-09-14,907,197.3302,41543863.29
2024-02-29,2481,197.3302,41543863.29
2023-03-10,1947,197.3302,41543863.29
2024-08-27,4305,197.3302,41543863.29
2022-03-08,4253,197.3302,41543863.29
2022-06-05,1270,197.3302,41543863.29
2023-12-07,2799,197.3302,41543863.29
2024-05-22,2022,197.3302,41543863.29
2023-11-12,5031,197.3302,41543863.29
2023-11-15,2749,197.3302,41543863.29
2023-03-31,4524,197.3302,41543863.29
2024-10-07,5609,197.3302,41543863.29
2022-01-17,1269,197.3302,41543863.29
2024-03-08,3786,197.3302,41543863.29
2022-02-13,4205,197.3302,41543863.29
2023-03-27,5536,197.3302,41543863.29
2022-03-02,652,197.3302,41543863.29
2023-10-27,1474,197.3302,41543863.29
2023-09-21,48,197.3302,41543863.29
2022-02-04,3010,197.3302,41543863.29
2024-10-08,4224,197.3302,41543863.29
2022-06-28,6259,197.3302,41543863.29
2022-07-18,5651,197.3302,41543863.29
2024-10-05,5302,197.3302,41543863.29
2023-06-18,548,197.3302,41543863.29
2024-04-01,3822,197.3302,41543863.29
2023-08-21,4678,197.3302,41543863.29
2024-05-08,1807,197.3302,41543863.29
2022-11-27,3846,197.3302,41543863.29
2023-03-22,4086,197.3302,41543863.29
2022-07-11,1254,197.3302,41543863.29
2023-02-01,3129,197.3302,41543863.29
2024-10-18,6184,197.3302,41543863.29
2023-10-07,4173,197.3302,41543863.29
2023-10-28,4310,197.3302,41543863.29
2024-07-19,4091,197.3302,41543863.29
2022-09-10,4454,197.3302,41543863.29
2022-05-15,846,197.3302,41543863.29
2023-01-26,5246,197.3302,41543863.29
2024-01-27,2346,197.3302,41543863.29
2022-01-11,5006,197.3302,41543863.29
2024-02-18,1489,197.3302,41543863.29
2024-01-10,5934,197.3302,41543863.29
2022-03-08,980,197.3302,41543863.29
2022-02-14,1027,197.3302,41543863.29
2022-07-14,618,197.3302,41543863.29
2022-10-30,1563,197.3302,41543863.29
2024-03-04,4293,197.3302,41543863.29
2023-06-26,3765,197.3302,41543863.29
2023-12-01,5243,197.3302,41543863.29
2022-02-13,1563,197.3302,41543863.29
2022-05-03,3704,197.3302,41543863.29
2022-06-29,3906,197.3302,41543863.29
2022-05-07,168,197.3302,41543863.29
2023-07-23,5117,197.3302,41543863.29
2024-04-22,842,197.3302,41543863.29
2024-02-14,2774,197.3302,41543863.29
2023-05-16,1715,197.3302,41543863.29
2024-08-24,1572,197.3302,41543863.29
2023-08-27,286,197.3302,41543863.29
2024-04-02,5378,197.3302,41543863.29
2023-01-06,3356,197.3302,41543863.29
2022-11-26,6084,197.3302,41543863.29
2023-01-31,5692,197.3302,41543863.29
2022-05-04,5043,197.3302,41543863.29
2023-03-09,4593,197.3302,41543863.29
2022-07-07,2325,197.3302,41543863.29
2023-10-21,3181,197.3302,41543863.29
2023-03-07,3153,197.3302,41543863.29
2023-06-03,2345,197.3302,41543863.29
2023-05-20,2644,197.3302,41543863.29
2024-07-07,1340,197.3302,41543863.29
2022-03-21,2732,197.3302,41543863.29
2023-01-01,2144,197.3302,41543863.29
2022-07-28,555,197.3302,41543863.29
2023-01-25,6065,197.3302,41543863.29
2024-11-14,4355,197.3302,41543863.29
2024-04-02,2529,197.3302,41543863.29
2022-10-15,4846,197.3302,41543863.29
2022-09-06,6004,197.3302,41543863.29
2023-09-18,4775,197.3302,41543863.29
2024-12-19,2038,197.3302,41543863.29
2023-12-21,192,197.3302,41543863.29
2023-11-06,2676,197.3302,41543863.29
2023-10-17,1252,197.3302,41543863.29
2024-06-04,3150,197.3302,41543863.29
2022-11-12,2092,197.3302,41543863.29
2022-07-11,2986,197.3302,41543863.29
2023-09-06,3868,197.3302,41543863.29
2024-09-17,3151,197.3302,41543863.29
2023-04-22,440,197.3302,41543863.29
2024-11-02,818,197.3302,41543863.29
2023-12-15,2910,197.3302,41543863.29
2024-01-29,5531,197.3302,41543863.29
2022-06-17,2790,197.3302,41543863.29
2023-01-13,108,197.3302,41543863.29
2024-08-01,4797,197.3302,41543863.29
2022-08-17,3286,197.3302,41543863.29
2024-01-08,1297,197.3302,41543863.29
2023-07-14,4013,197.3302,41543863.29
2022-11-25,2596,197.3302,41543863.29
2022-08-14,1694,197.3302,41543863.29
2022-06-22,2912,197.3302,41543863.29
2024-11-21,4120,197.3302,41543863.29
2023-07-29,2306,197.3302,41543863.29
2022-07-12,5808,197.3302,41543863.29
2024-12-01,4231,197.3302,41543863.29
2023-03-08,4172,197.3302,41543863.29
2023-05-21,63,197.3302,41543863.29
2024-12-15,3028,197.3302,41543863.29
2024-10-31,3894,197.3302,41543863.29
2023-10-29,1257,197.3302,41543863.29
2023-09-22,1513,197.3302,41543863.29
2022-09-05,5098,197.3302,41543863.29
2022-03-11,3955,197.3302,41543863.29
2022-05-09,934,197.3302,41543863.29
2024-09-04,5278,197.3302,41543863.29
2022-11-12,1540,197.3302,41543863.29
2024-02-26,6164,197.3302,41543863.29
2022-10-29,5593,197.3302,41543863.29
2023-08-31,2106,197.3302,41543863.29
2024-06-05,1445,197.3302,41543863.29
2023-01-18,350,197.3302,41543863.29
2022-03-19,3914,197.3302,41543863.29
2024-10-16,525,197.3302,41543863.29
2024-07-01,1814,197.3302,41543863.29
2022-01-09,619,197.3302,41543863.29
2024-11-28,4427,197.3302,41543863.29
2023-06-07,4389,197.3302,41543863.29
2022-09-24,5247,197.3302,41543863.29
2024-03-04,5246,197.3302,41543863.29
2024-08-22,1166,197.3302,41543863.29
2024-02-22,5098,197.3302,41543863.29
2023-05-28,3210,197.3302,41543863.29
2022-01-14,2968,197.3302,41543863.29
2022-09-06,5663,197.3302,41543863.29
2023-10-29,378,197.3302,41543863.29
2022-02-21,2333,197.3302,41543863.29
2023-05-06,1721,197.3302,41543863.29
2022-09-15,6075,197.3302,41543863.29
2023-10-04,1666,197.3302,41543863.29
2024-09-21,5657,197.3302,41543863.29
2024-08-22,1686,197.3302,41543863.29
2024-01-17,767,197.3302,41543863.29
2022-05-19,2568,197.3302,41543863.29
2023-02-07,5351,197.3302,41543863.29
2023-11-18,228,197.3302,41543863.29
2024-12-28,2441,197.3302,41543863.29
2022-07-19,437,197.3302,41543863.29
2024-09-13,1564,197.3302,41543863.29
2024-06-18,6023,197.3302,41543863.29
2023-02-28,959,197.3302,41543863.29
2023-07-03,2254,197.3302,41543863.29
2022-04-08,4974,197.3302,41543863.29
2022-10-09,4562,197.3302,41543863.29
2023-01-31,1385,197.3302,41543863.29
2023-03-12,1056,197.3302,41543863.29
2023-08-09,6039,197.3302,41543863.29
2022-02-12,5096,197.3302,41543863.29
2022-01-18,3595,197.3302,41543863.29
2022-08-27,4832,197.3302,41543863.29
2024-08-09,2359,197.3302,41543863.29
2022-09-18,4338,197.3302,41543863.29
2023-05-04,4632,197.3302,41543863.29
2022-04-21,4153,197.3302,41543863.29
2024-01-25,69,197.3302,41543863.29
2022-07-14,2147,197.3302,41543863.29
2024-04-16,853,197.3302,41543863.29
2023-03-18,6356,197.3302,41543863.29
2024-06-09,1118,197.3302,41543863.29
2024-02-01,854,197.3302,41543863.29
2023-12-06,2502,197.3302,41543863.29
2024-09-24,2106,197.3302,41543863.29
2022-05-12,2404,197.3302,41543863.29
2023-12-10,3783,197.3302,41543863.29
2024-08-25,6355,197.3302,41543863.29
2022-08-16,4588,197.3302,41543863.29
2023-08-23,6405,197.3302,41543863.29
2023-04-03,3522,197.3302,41543863.29
2023-05-03,6380,197.3302,41543863.29
2022-09-01,6149,197.3302,41543863.29
2023-10-13,1324,197.3302,41543863.29
2023-12-16,5253,197.3302,41543863.29
2023-06-26,1224,197.3302,41543863.29
2024-11-08,333,197.3302,41543863.29
2024-06-22,1171,197.3302,41543863.29
2024-07-21,6146,197.3302,41543863.29
2022-08-23,1794,197.3302,41543863.29
2022-07-02,5998,197.3302,41543863.29
2024-03-03,1103,197.3302,41543863.29
2024-11-30,3963,197.3302,41543863.29
2023-05-31,3845,197.3302,41543863.29
2022-05-31,5694,197.3302,41543863.29
2022-06-02,5985,197.3302,41543863.29
2023-12-19,3164,197.3302,41543863.29
2024-11-28,5506,197.3302,41543863.29
2023-06-17,5682,197.3302,41543863.29
2024-10-09,358,197.3302,41543863.29
2022-04-10,5232,197.3302,41543863.29
2023-02-26,6398,197.3302,41543863.29
2024-06-26,544,197.3302,41543863.29
2024-10-03,2762,197.3302,41543863.29
2022-12-21,2804,197.3302,41543863.29
2023-12-16,5893,197.3302,41543863.29
2023-07-12,3982,197.3302,41543863.29
2024-07-18,5829,197.3302,41543863.29
2023-12-26,4805,197.3302,41543863.29
2023-10-25,3577,197.3302,41543863.29
2024-10-18,1449,197.3302,41543863.29
2024-06-16,6074,197.3302,41543863.29
2024-05-26,4068,197.3302,41543863.29
2022-10-09,2606,197.3302,41543863.29
2024-08-06,586,197.3302,41543863.29
2022-01-29,821,197.3302,41543863.29
2023-02-13,3490,197.3302,41543863.29
2023-07-01,3534,197.3302,41543863.29
2022-01-12,496,197.3302,41543863.29
2023-04-20,1059,197.3302,41543863.29
2022-09-12,3048,197.3302,41543863.29
2023-09-16,4696,197.3302,41543863.29
2024-08-05,5852,197.3302,41543863.29
2022-11-15,3996,197.3302,41543863.29
2022-04-17,5524,197.3302,41543863.29
2022-05-05,1221,197.3302,41543863.29
2024-06-04,3640,197.3302,41543863.29
2022-01-12,3896,197.3302,41543863.29
2024-09-10,3747,197.3302,41543863.29
2024-08-27,1672,197.3302,41543863.29
2024-01-06,1758,197.3302,41543863.29
2022-01-24,2277,197.3302,41543863.29
2022-12-11,2418,197.3302,41543863.29
2022-09-09,2782,197.3302,41543863.29
2024-05-29,1569,197.3302,41543863.29
2024-02-28,5022,197.3302,41543863.29
2022-12-08,3516,197.3302,41543863.29
2022-02-10,4503,197.3302,41543863.29
2023-11-27,4955,197.3302,41543863.29
2024-09-23,1635,197.3302,41543863.29
2022-10-11,5432,197.3302,41543863.29
2024-01-10,761,197.3302,41543863.29
2022-11-23,3979,197.3302,41543863.29
2022-11-21,2503,197.3302,41543863.29
2024-05-07,1478,197.3302,41543863.29
2024-02-20,1757,197.3302,41543863.29
2022-08-07,3005,197.3302,41543863.29
2023-02-05,3105,197.3302,41543863.29
2023-06-09,2568,197.3302,41543863.29
2024-06-08,1900,197.3302,41543863.29
2023-04-03,1341,197.3302,41543863.29
2022-10-01,6038,197.3302,41543863.29
2023-07-01,1129,197.3302,41543863.29
2022-11-06,1208,197.3302,41543863.29
2023-06-01,5747,197.3302,41543863.29
2024-10-03,1366,197.3302,41543863.29
2022-06-18,5680,197.3302,41543863.29
2022-09-23,2453,197.3302,41543863.29
2022-05-22,1557,197.3302,41543863.29
2024-12-10,4669,197.3302,41543863.29
2022-08-02,3766,197.3302,41543863.29
2024-05-02,3387,197.3302,41543863.29
2022-10-30,4870,197.3302,41543863.29
2024-10-13,6169,197.3302,41543863.29
2022-12-07,2976,197.3302,41543863.29
2024-11-09,4215,197.3302,41543863.29
2023-04-19,6205,197.3302,41543863.29
2022-02-11,6051,197.3302,41543863.29
2022-08-05,1342,197.3302,41543863.29
2022-05-05,1787,197.3302,41543863.29
2023-04-08,2377,197.3302,41543863.29
2023-11-23,2649,197.3302,41543863.29
2024-08-27,1638,197.3302,41543863.29
2022-01-10,5809,197.3302,41543863.29
2022-03-31,904,197.3302,41543863.29
2023-02-27,5479,197.3302,41543863.29
2023-02-17,5415,197.3302,41543863.29
2023-04-17,5358,197.3302,41543863.29
2022-07-04,4258,197.3302,41543863.29
2022-12-27,3869,197.3302,41543863.29
2022-01-20,188,197.3302,41543863.29
2024-06-25,6062,197.3302,41543863.29
2024-09-27,3886,197.3302,41543863.29
2023-08-15,1858,197.3302,41543863.29
2023-03-21,439,197.3302,41543863.29
2023-10-22,3647,197.3302,41543863.29
2023-07-22,1236,197.3302,41543863.29
2022-08-24,2775,197.3302,41543863.29
2023-08-23,6431,197.3302,41543863.29
2024-01-30,5741,197.3302,41543863.29
2024-05-20,428,197.3302,41543863.29
2023-08-19,1301,197.3302,41543863.29
2024-09-09,2803,197.3302,41543863.29
2022-07-26,489,197.3302,41543863.29
2024-09-06,2244,197.3302,41543863.29
2023-01-16,2348,197.3302,41543863.29
2024-11-01,2089,197.3302,41543863.29
2023-11-23,3280,197.3302,41543863.29
2022-08-03,3630,197.3302,41543863.29
2024-07-03,2441,197.3302,41543863.29
2022-02-02,4006,197.3302,41543863.29
2022-05-25,3679,197.3302,41543863.29
2022-06-09,5975,197.3302,41543863.29
2022-03-27,2124,197.3302,41543863.29
2024-11-23,1790,197.3302,41543863.29
2022-12-24,2536,197.3302,41543863.29
2023-01-20,1154,197.3302,41543863.29
2023-09-13,5213,197.3302,41543863.29
2022-02-06,147,197.3302,41543863.29
2022-11-17,5006,197.3302,41543863.29
2022-04-10,5696,197.3302,41543863.29
2023-11-26,2102,197.3302,41543863.29
2022-03-30,3735,197.3302,41543863.29
2022-02-12,4613,197.3302,41543863.29
2024-02-07,28,197.3302,41543863.29
2023-10-20,2227,197.3302,41543863.29
2022-06-10,5972,197.3302,41543863.29
2023-05-21,4216,197.3302,41543863.29
2022-08-07,4618,197.3302,41543863.29
2024-01-15,651,197.3302,41543863.29
2023-02-14,1356,197.3302,41543863.29
2024-10-08,711,197.3302,41543863.29
2022-08-25,2885,197.3302,41543863.29
2022-03-27,3159,197.3302,41543863.29
2022-04-24,2903,197.3302,41543863.29
2022-06-24,2312,197.3302,41543863.29
2022-04-01,4002,197.3302,41543863.29
2024-04-19,5478,197.3302,41543863.29
2022-11-29,562,197.3302,41543863.29
2022-07-11,686,197.3302,41543863.29
2022-07-24,2730,197.3302,41543863.29
2023-11-07,4546,197.3302,41543863.29
2024-11-11,642,197.3302,41543863.29
2024-11-30,5497,197.3302,41543863.29
2023-09-06,3572,197.3302,41543863.29
2024-08-12,3069,197.3302,41543863.29
2024-11-25,1199,197.3302,41543863.29
2022-08-13,4452,197.3302,41543863.29
2022-07-11,3645,197.3302,41543863.29
2024-03-19,5870,197.3302,41543863.29
2024-03-13,2557,197.3302,41543863.29
2023-12-03,4788,197.3302,41543863.29
2023-05-30,840,197.3302,41543863.29
2022-07-15,2658,197.3302,41543863.29
2022-07-21,4501,197.3302,41543863.29
2024-02-09,3192,197.3302,41543863.29
2022-03-10,4267,197.3302,41543863.29
2024-10-07,5903,197.3302,41543863.29
2024-02-03,442,197.3302,41543863.29
2024-10-06,5588,197.3302,41543863.29
2024-06-08,3956,197.3302,41543863.29
2023-07-26,5701,197.3302,41543863.29
2024-09-07,5389,197.3302,41543863.29
2024-08-29,656,197.3302,41543863.29
2024-10-10,1143,197.3302,41543863.29
2024-04-22,2086,197.3302,41543863.29
2022-11-12,4739,197.3302,41543863.29
2022-09-13,833,197.3302,41543863.29
2023-01-29,2491,197.3302,41543863.29
2022-10-25,1384,197.3302,41543863.29
2024-02-13,303,197.3302,41543863.29
2022-03-22,198,197.3302,41543863.29
2024-08-30,4903,197.3302,41543863.29
2024-05-08,4915,197.3302,41543863.29
2022-07-14,6363,197.3302,41543863.29
2023-08-07,4481,197.3302,41543863.29
2023-01-11,2456,197.3302,41543863.29
2022-04-23,1182,197.3302,41543863.29
2023-03-27,3670,197.3302,41543863.29
2023-04-17,180,197.3302,41543863.29
2022-01-09,1788,197.3302,41543863.29
2024-09-01,4481,197.3302,41543863.29
2023-02-17,1565,197.3302,41543863.29
2022-08-31,346,197.3302,41543863.29
2024-07-04,2021,197.3302,41543863.29
2024-11-23,3287,197.3302,41543863.29
2024-04-04,2007,197.3302,41543863.29
2023-08-11,3058,197.3302,41543863.29
2024-11-30,638,197.3302,41543863.29
2024-02-02,6050,197.3302,41543863.29
2022-08-22,2494,197.3302,41543863.29
2023-07-29,4325,197.3302,41543863.29
2023-12-29,4926,197.3302,41543863.29
2024-08-04,2862,197.3302,41543863.29
2022-02-19,717,197.3302,41543863.29
2022-06-13,1524,197.3302,41543863.29
2024-12-24,1245,197.3302,41543863.29
2024-03-07,834,197.3302,41543863.29
2024-10-01,4104,197.3302,41543863.29
2023-09-28,1162,197.3302,41543863.29
2023-06-08,1624,197.3302,41543863.29
2024-09-13,3992,197.3302,41543863.29
2023-01-04,3483,197.3302,41543863.29
2023-06-14,506,197.3302,41543863.29
2023-05-14,505,197.3302,41543863.29
2022-04-12,3859,197.3302,41543863.29
2022-03-15,315,197.3302,41543863.29
2022-10-15,5123,197.3302,41543863.29
2022-10-05,3642,197.3302,41543863.29
2024-01-12,5953,197.3302,41543863.29
2024-11-30,1760,197.3302,41543863.29
2024-12-14,3237,197.3302,41543863.29
2022-08-07,5854,197.3302,41543863.29
2023-03-11,5758,197.3302,41543863.29
2022-05-10,4263,197.3302,41543863.29
2023-01-15,5413,197.3302,41543863.29
2023-08-06,3693,197.3302,41543863.29
2023-04-09,3574,197.3302,41543863.29
2022-05-19,4503,197.3302,41543863.29
2022-07-18,4810,197.3302,41543863.29
2023-06-29,4890,197.3302,41543863.29
2022-12-27,5968,197.3302,41543863.29
2022-01-20,1665,197.3302,41543863.29
2022-11-20,4999,197.3302,41543863.29
2024-11-26,1077,197.3302,41543863.29
2023-02-21,5693,197.3302,41543863.29
2022-04-18,1956,197.3302,41543863.29
2024-06-15,20,197.3302,41543863.29
2022-03-13,1684,197.3302,41543863.29
2022-07-19,192,197.3302,41543863.29
2022-03-31,2157,197.3302,41543863.29
2024-07-11,1020,197.3302,41543863.29
2022-07-07,6133,197.3302,41543863.29
2024-08-28,1964,197.3302,41543863.29
2022-04-05,4315,197.3302,41543863.29
2024-05-20,319,197.3302,41543863.29
2024-07-22,5665,197.3302,41543863.29
2022-01-18,590,197.3302,41543863.29
2023-10-21,3987,197.3302,41543863.29
2023-06-19,2938,197.3302,41543863.29
2023-06-04,2907,197.3302,41543863.29
2024-08-12,4137,197.3302,41543863.29
2024-09-01,3224,197.3302,41543863.29
2023-07-26,2379,197.3302,41543863.29
2022-05-21,823,197.3302,41543863.29
2022-07-02,735,197.3302,41543863.29
2023-06-18,2636,197.3302,41543863.29
2022-10-18,2357,197.3302,41543863.29
2024-03-30,2522,197.3302,41543863.29
2024-12-02,2773,197.3302,41543863.29
2023-05-17,4962,197.3302,41543863.29
2022-01-26,1702,197.3302,41543863.29
2024-08-03,3503,197.3302,41543863.29
2023-09-25,1286,197.3302,41543863.29
2024-05-11,1325,197.3302,41543863.29
2023-01-08,1367,197.3302,41543863.29
2022-12-16,5671,197.3302,41543863.29
2024-03-21,5832,197.3302,41543863.29
2024-06-02,2437,197.3302,41543863.29
2022-10-31,6372,197.3302,41543863.29
2023-11-23,5971,197.3302,41543863.29
2024-04-26,2650,197.3302,41543863.29
2023-02-25,2918,197.3302,41543863.29
2023-11-25,6245,197.3302,41543863.29
2024-09-03,6226,197.3302,41543863.29
2023-08-03,279,197.3302,41543863.29
2024-02-07,5031,197.3302,41543863.29
2022-04-27,336,197.3302,41543863.29
2022-12-05,1602,197.3302,41543863.29
2024-03-14,3719,197.3302,41543863.29
2023-11-14,4422,197.3302,41543863.29
2023-07-20,1050,197.3302,41543863.29
2023-08-20,3204,197.3302,41543863.29
2023-06-03,2356,197.3302,41543863.29
2023-04-19,3934,197.3302,41543863.29
2024-05-06,2909,197.3302,41543863.29
2024-01-20,625,197.3302,41543863.29
2022-07-17,5039,197.3302,41543863.29
2022-01-30,1008,197.3302,41543863.29
2024-05-14,890,197.3302,41543863.29
2023-10-30,3391,197.3302,41543863.29
2023-10-01,385,197.3302,41543863.29
2023-11-27,1761,197.3302,41543863.29
2023-05-08,187,197.3302,41543863.29
