TradeID,TradeDate,ClientID,FundID,SecurityID,BuySell,Quantity,Price
4444,2022-09-29,4082,4929,4337,Buy,2622,339.3
4445,2022-09-16,3260,4837,283,Buy,2616,339.3
4446,2024-07-11,2377,5781,4812,Buy,3481,339.3
4447,2022-08-26,4141,1577,1720,Sell,4152,339.3
4448,2023-02-11,4762,5652,2095,Sell,4873,339.3
4449,2022-10-31,6025,6390,4785,Buy,8622,339.3
4450,2022-10-30,2084,3644,1678,Buy,8992,339.3
4451,2024-07-15,3727,955,1620,Buy,8174,339.3
4452,2022-06-13,6552,4554,4886,Sell,6312,339.3
4453,2024-07-08,6056,183,699,Buy,5443,339.3
4454,2022-12-20,4859,2307,1840,Buy,8543,339.3
4455,2023-12-03,6786,4080,2406,Buy,2035,339.3
4456,2024-02-27,4838,270,1477,Sell,5510,339.3
4457,2024-08-23,4447,4909,3073,Sell,6143,339.3
4458,2023-12-10,5652,621,4295,Sell,781,339.3
4459,2024-05-10,2727,2399,2053,Sell,706,339.3
4460,2024-04-17,3885,1763,596,Buy,6184,339.3
4461,2024-08-03,6298,5308,1906,Sell,9941,339.3
4462,2023-04-26,1468,2550,5768,Sell,6975,339.3
4463,2023-02-26,197,5297,5551,Buy,2226,339.3
4464,2024-05-10,68,838,169,Buy,7186,339.3
4465,2022-04-18,6998,5118,944,Buy,3872,339.3
4466,2024-09-18,3142,3566,2507,Buy,5546,339.3
4467,2022-01-29,1765,5183,3405,Buy,1500,339.3
4468,2022-04-25,5238,1781,4017,Sell,2510,339.3
4469,2023-07-01,2847,180,1410,Buy,7680,339.3
4470,2024-03-25,6527,1558,1343,Buy,1342,339.3
4471,2023-11-03,1733,5431,723,Buy,8990,339.3
4472,2023-10-01,5511,5230,1953,Sell,841,339.3
4473,2022-03-12,6469,4354,3813,Sell,3273,339.3
4474,2023-01-29,3332,5819,4471,Buy,3506,339.3
4475,2023-09-02,3273,4636,1305,Buy,7223,339.3
4476,2023-09-01,4645,2296,2928,Sell,8607,339.3
4477,2023-06-22,4214,1477,5094,Buy,1133,339.3
4478,2022-06-25,514,465,5358,Buy,3234,339.3
4479,2022-01-13,4785,1099,4712,Sell,8035,339.3
4480,2023-11-01,1255,102,5970,Buy,2153,339.3
4481,2022-08-12,3857,511,4605,Buy,2299,339.3
4482,2023-04-29,5137,6435,5661,Buy,5101,339.3
4483,2022-07-13,5616,3631,2597,Buy,9275,339.3
4484,2022-05-05,4008,6034,237,Sell,1369,339.3
4485,2023-06-03,2355,1572,681,Buy,8558,339.3
4486,2022-11-08,4466,2171,367,Buy,81,339.3
4487,2023-07-21,1496,5785,2797,Buy,6502,339.3
4488,2023-12-31,5581,4526,2647,Sell,1468,339.3
4489,2023-06-02,6172,5436,1027,Buy,1467,339.3
4490,2022-09-21,4986,1145,2834,Buy,3138,339.3
4491,2024-04-20,3630,6376,2361,Sell,7374,339.3
4492,2023-08-10,5485,462,2996,Sell,6689,339.3
4493,2022-08-04,6783,3739,3632,Buy,2312,339.3
4494,2022-11-22,4714,5795,2068,Sell,718,339.3
4495,2023-07-06,3534,2637,984,Sell,1300,339.3
4496,2023-11-27,215,5412,2257,Sell,8426,339.3
4497,2023-08-15,5719,4824,4205,Sell,1126,339.3
4498,2022-12-10,6090,4705,2956,Sell,6251,339.3
4499,2023-05-23,3633,2929,4223,Buy,3915,339.3
4500,2022-11-10,3473,199,1990,Sell,4854,339.3
4501,2022-12-13,6683,6281,2118,Buy,946,339.3
4502,2024-08-27,3774,3442,5040,Buy,6201,339.3
4503,2024-04-01,5387,21,2094,Sell,5945,339.3
4504,2022-01-09,6099,160,5767,Sell,3250,339.3
4505,2024-03-29,5756,2370,5146,Buy,9795,339.3
4506,2023-10-12,5613,300,4921,Buy,8785,339.3
4507,2023-07-15,4268,4729,2243,Sell,4414,339.3
4508,2023-11-01,5996,3545,4220,Buy,3190,339.3
4509,2022-09-22,1755,2753,3751,Sell,596,339.3
4510,2023-01-13,6141,2507,580,Sell,87,339.3
4511,2024-06-12,804,1360,1965,Sell,521,339.3
4512,2024-03-04,5497,2775,2166,Buy,3193,339.3
4513,2022-06-11,6800,4751,320,Buy,1571,339.3
4514,2022-01-27,4412,2715,5845,Buy,1589,339.3
4515,2024-11-07,4567,2064,1846,Buy,4971,339.3
4516,2024-11-30,1633,2350,4830,Sell,1405,339.3
4517,2024-05-21,6350,1505,5319,Sell,9725,339.3
4518,2022-01-18,5197,1383,5517,Sell,3134,339.3
4519,2022-07-08,3286,1736,1202,Buy,7853,339.3
4520,2022-07-19,1479,5040,2183,Buy,746,339.3
4521,2023-05-01,6521,3649,3543,Sell,1640,339.3
4522,2024-12-12,1574,2067,5804,Sell,277,339.3
4523,2022-03-21,1601,2650,1472,Sell,9679,339.3
4524,2024-03-04,6835,1573,2570,Sell,2452,339.3
4525,2022-09-04,1505,5818,1102,Sell,4360,339.3
4526,2022-02-25,854,1463,2757,Sell,8370,339.3
4527,2022-07-08,2431,6453,3262,Sell,5600,339.3
4528,2022-09-21,6295,6191,2963,Buy,5760,339.3
4529,2024-01-07,5503,4227,33,Buy,378,339.3
4530,2024-08-23,4460,2136,1141,Sell,7342,339.3
4531,2023-12-05,2383,4438,3975,Buy,5381,339.3
4532,2024-04-19,2335,6206,1566,Buy,1423,339.3
4533,2023-08-05,2972,6273,4644,Sell,6694,339.3
4534,2023-06-02,4419,4135,2918,Sell,5070,339.3
4535,2023-06-18,6570,5961,4470,Sell,3830,339.3
4536,2023-04-18,6809,5281,4811,Sell,8348,339.3
4537,2023-08-30,801,4887,2667,Buy,3852,339.3
4538,2023-12-02,5729,3746,4708,Sell,2609,339.3
4539,2023-08-04,4503,5169,593,Buy,3287,339.3
4540,2023-07-23,2396,945,2211,Buy,3128,339.3
4541,2023-10-27,4917,3377,5414,Buy,3977,339.3
4542,2022-06-02,6288,394,5306,Sell,9585,339.3
4543,2024-06-04,421,352,2111,Buy,5829,339.3
4544,2023-11-04,5509,6215,176,Buy,7940,339.3
4545,2022-12-29,6379,984,3821,Sell,3936,339.3
4546,2024-10-28,651,3907,4418,Buy,3492,339.3
4547,2022-05-21,4876,3532,5991,Buy,1518,339.3
4548,2022-11-13,6421,39,3931,Sell,5833,339.3
4549,2023-01-27,6546,2986,2747,Buy,9823,339.3
4550,2022-08-28,6798,1124,1985,Buy,4607,339.3
4551,2023-05-21,3361,1499,834,Sell,7956,339.3
4552,2023-09-21,2709,513,1141,Buy,6360,339.3
4553,2024-05-22,1434,3758,1905,Sell,1894,339.3
4554,2022-01-27,5593,4772,335,Sell,344,339.3
4555,2024-06-17,2536,2016,4470,Buy,8482,339.3
4556,2024-03-11,3107,6012,4524,Buy,5214,339.3
4557,2022-06-05,5183,1567,4216,Buy,9652,339.3
4558,2022-08-01,5234,5217,3648,Sell,8786,339.3
4559,2022-06-29,2421,622,987,Sell,9698,339.3
4560,2024-03-07,887,4794,5201,Buy,1274,339.3
4561,2022-04-03,1172,5088,2344,Buy,1446,339.3
4562,2024-04-08,6463,3460,4667,Sell,5735,339.3
4563,2023-10-24,3778,1077,3187,Buy,5474,339.3
4564,2022-02-14,4713,1639,1366,Sell,4524,339.3
4565,2023-08-16,6262,5981,4344,Sell,9610,339.3
4566,2023-12-28,2815,4281,5485,Sell,4129,339.3
4567,2023-06-26,243,4297,3349,Sell,9058,339.3
4568,2022-05-22,908,6222,4187,Sell,412,339.3
4569,2023-12-30,544,2296,5904,Sell,4778,339.3
4570,2024-10-05,6763,1458,47,Sell,4209,339.3
4571,2024-05-27,4193,4916,5326,Sell,2400,339.3
4572,2023-09-20,304,913,4420,Sell,4157,339.3
4573,2022-02-22,5087,6176,884,Sell,9445,339.3
4574,2022-05-23,2017,3718,5976,Buy,633,339.3
4575,2022-02-02,1211,2501,589,Sell,4859,339.3
4576,2023-12-05,5396,1530,1128,Buy,9493,339.3
4577,2023-07-22,6761,2429,1658,Sell,3332,339.3
4578,2022-01-09,869,1884,485,Buy,9219,339.3
4579,2022-05-12,6949,3005,4296,Buy,4095,339.3
4580,2023-08-06,1576,881,1319,Buy,8632,339.3
4581,2022-09-04,119,317,3411,Sell,6228,339.3
4582,2024-12-20,5053,4755,2314,Sell,2090,339.3
4583,2023-02-24,1592,2990,2515,Buy,2868,339.3
4584,2022-09-21,5902,672,2806,Buy,6360,339.3
4585,2023-08-25,3236,3924,3150,Sell,2837,339.3
4586,2024-12-04,204,5422,751,Buy,8736,339.3
4587,2022-09-27,6178,4670,2924,Sell,5979,339.3
4588,2023-04-13,2566,3382,4924,Sell,3829,339.3
4589,2023-08-07,558,6141,870,Sell,4615,339.3
4590,2023-01-11,5837,4888,4197,Sell,136,339.3
4591,2023-07-18,3703,4626,3689,Buy,7237,339.3
4592,2023-11-24,2454,753,951,Sell,6975,339.3
4593,2024-08-02,355,1632,634,Sell,6620,339.3
4594,2023-11-30,3155,2608,5587,Buy,1261,339.3
4595,2024-04-14,6117,6062,1514,Buy,9175,339.3
4596,2022-03-21,1175,560,4818,Sell,5939,339.3
4597,2022-05-17,2162,1264,255,Sell,4670,339.3
4598,2023-09-07,1600,2270,1381,Buy,2835,339.3
4599,2022-01-02,608,4838,1212,Sell,1489,339.3
4600,2022-03-16,5292,1691,3371,Buy,8395,339.3
4601,2024-09-10,11,3646,4534,Sell,3591,339.3
4602,2024-07-27,1604,5222,2513,Sell,1103,339.3
4603,2024-10-04,317,2429,5791,Buy,6030,339.3
4604,2022-09-09,2636,358,4821,Sell,1959,339.3
4605,2024-04-06,3640,1358,3575,Buy,1257,339.3
4606,2023-04-15,4787,833,3659,Buy,5772,339.3
4607,2024-07-18,4159,1,5053,Sell,8833,339.3
4608,2023-01-18,4106,2600,4688,Sell,3669,339.3
4609,2024-06-14,4595,584,5223,Buy,7459,339.3
4610,2022-06-13,3032,145,1559,Buy,6866,339.3
4611,2024-11-22,2967,3073,820,Sell,5329,339.3
4612,2024-01-17,5633,2765,259,Buy,7364,339.3
4613,2022-01-18,5680,926,3654,Sell,2258,339.3
4614,2022-08-05,3972,4931,148,Sell,8033,339.3
4615,2022-01-05,6007,3575,3279,Buy,4309,339.3
4616,2023-01-07,6300,3875,3694,Buy,9534,339.3
4617,2024-07-20,2220,2872,2078,Buy,2103,339.3
4618,2022-09-27,4333,2430,2464,Sell,192,339.3
4619,2024-09-09,1141,5006,2630,Sell,8347,339.3
4620,2024-03-26,3907,3304,912,Buy,4782,339.3
4621,2024-03-30,240,1581,3101,Sell,6930,339.3
4622,2022-04-19,2434,5974,278,Sell,7792,339.3
4623,2023-10-11,1641,289,5800,Sell,233,339.3
4624,2024-09-07,4666,920,924,Sell,1917,339.3
4625,2024-05-25,3846,5829,5583,Sell,7196,339.3
4626,2024-10-13,170,953,5205,Buy,9534,339.3
4627,2023-12-27,1809,5001,5000,Sell,9395,339.3
4628,2022-03-10,421,863,1978,Buy,493,339.3
4629,2024-02-18,1964,5870,1282,Sell,3852,339.3
4630,2022-10-11,1047,4893,3608,Sell,7725,339.3
4631,2023-03-13,2344,3805,5553,Sell,355,339.3
4632,2023-09-10,3285,4068,5573,Sell,5463,339.3
4633,2024-03-18,3756,823,780,Buy,9105,339.3
4634,2023-07-09,3231,862,2309,Buy,4542,339.3
4635,2024-08-24,5708,2198,5858,Buy,3118,339.3
4636,2022-11-23,2269,6007,2574,Buy,4334,339.3
4637,2023-09-16,2282,617,4300,Sell,2639,339.3
4638,2024-04-26,6012,2444,3867,Buy,7854,339.3
4639,2022-08-25,5005,4313,2626,Buy,5546,339.3
4640,2023-12-08,474,3976,3249,Buy,4442,339.3
4641,2024-03-23,4577,481,2605,Buy,1862,339.3
4642,2022-08-06,5218,5648,5571,Sell,3007,339.3
4643,2024-05-11,5908,168,3428,Buy,1772,339.3
4644,2022-02-16,3759,5293,2665,Buy,2975,339.3
4645,2024-01-12,4874,2624,2666,Buy,7413,339.3
4646,2022-10-12,2241,1727,3894,Buy,9931,339.3
4647,2022-01-25,6964,2285,3741,Sell,8131,339.3
4648,2023-09-14,4415,1034,2029,Sell,9705,339.3
4649,2023-03-07,5789,6220,5977,Sell,8827,339.3
4650,2024-12-22,2486,5334,2289,Buy,662,339.3
4651,2023-01-07,638,3193,507,Sell,293,339.3
4652,2022-11-28,4182,3015,2052,Sell,3225,339.3
4653,2023-11-28,6706,3245,5770,Sell,965,339.3
4654,2024-06-28,5697,2901,5164,Buy,6018,339.3
4655,2024-06-16,2297,5688,5841,Buy,8353,339.3
4656,2023-07-24,4873,5078,961,Buy,845,339.3
4657,2023-12-28,4119,1609,2947,Sell,6639,339.3
4658,2023-02-23,6908,3796,62,Sell,8297,339.3
4659,2023-04-14,6356,13,350,Sell,7863,339.3
4660,2024-02-06,2978,6208,5,Sell,7484,339.3
4661,2023-01-06,1552,3699,2092,Sell,9763,339.3
4662,2022-07-09,3319,4824,5621,Sell,1460,339.3
4663,2024-05-11,6102,2718,5193,Buy,8281,339.3
4664,2023-08-19,5629,5097,4271,Sell,8202,339.3
4665,2024-09-09,5358,3698,14,Buy,7205,339.3
4666,2022-03-25,702,566,5139,Sell,858,339.3
4667,2024-03-24,3072,2873,5645,Sell,9448,339.3
4668,2023-01-23,727,5657,3968,Buy,409,339.3
4669,2023-07-28,2625,4789,3879,Sell,3703,339.3
4670,2023-01-18,5812,3595,4674,Buy,7885,339.3
4671,2023-10-12,2673,4578,2846,Buy,7201,339.3
4672,2022-05-13,5783,6039,2240,Buy,684,339.3
4673,2024-05-13,3110,1626,5787,Buy,4732,339.3
4674,2023-10-20,890,2135,3713,Sell,3883,339.3
4675,2024-02-06,4008,3498,4423,Sell,4162,339.3
4676,2022-07-28,6514,4783,3010,Buy,8798,339.3
4677,2022-12-21,776,1080,607,Buy,4374,339.3
4678,2023-05-05,3872,2849,2419,Buy,8912,339.3
4679,2023-09-04,1576,2777,4765,Buy,5429,339.3
4680,2023-10-25,1730,610,2958,Sell,8903,339.3
4681,2022-11-21,4528,3943,1852,Buy,9819,339.3
4682,2024-09-19,3341,1349,939,Sell,8121,339.3
4683,2022-08-27,2171,5598,2507,Buy,3982,339.3
4684,2024-11-24,1710,2925,3950,Buy,5982,339.3
4685,2022-11-11,2631,2364,4585,Buy,6133,339.3
4686,2023-10-01,3,2011,1057,Sell,7654,339.3
4687,2022-12-23,4949,2981,3165,Sell,9990,339.3
4688,2023-12-16,5192,1525,2886,Buy,787,339.3
4689,2024-12-08,4033,5785,5127,Buy,7067,339.3
4690,2023-04-19,4241,6251,1802,Sell,8487,339.3
4691,2022-10-24,1309,1708,5369,Buy,9622,339.3
4692,2023-07-15,2120,2466,2004,Buy,5646,339.3
4693,2024-12-30,1958,6265,5193,Buy,9147,339.3
4694,2023-04-09,5163,6156,2103,Sell,9871,339.3
4695,2023-08-19,1224,349,2433,Buy,9557,339.3
4696,2022-06-23,2824,551,3435,Sell,7445,339.3
4697,2024-02-03,4505,3219,5521,Buy,5443,339.3
4698,2024-07-27,4458,1683,1849,Sell,5597,339.3
4699,2022-08-02,5622,29,3751,Buy,6247,339.3
4700,2023-12-04,5244,3778,3728,Sell,3661,339.3
4701,2023-12-08,2359,4698,565,Sell,6544,339.3
4702,2022-06-04,2221,4589,4187,Buy,1709,339.3
4703,2022-01-07,2523,5477,3561,Sell,4956,339.3
4704,2024-10-01,5334,2928,773,Sell,1159,339.3
4705,2023-01-21,6979,755,358,Sell,122,339.3
4706,2022-08-30,6969,1250,3529,Sell,4842,339.3
4707,2023-06-07,5365,3404,1978,Buy,8402,339.3
4708,2024-04-13,1078,4025,909,Sell,1625,339.3
4709,2024-09-01,1126,4961,1027,Buy,3654,339.3
4710,2024-05-27,5617,1801,1051,Sell,9181,339.3
4711,2022-10-14,4632,4610,4146,Sell,864,339.3
4712,2023-07-12,6718,5276,1893,Sell,559,339.3
4713,2022-11-22,1825,277,310,Sell,4858,339.3
4714,2022-08-17,6755,1363,893,Buy,3145,339.3
4715,2024-10-02,4904,4814,568,Sell,2679,339.3
4716,2024-03-31,4253,2385,628,Buy,8251,339.3
4717,2024-05-10,6603,440,1658,Buy,2861,339.3
4718,2024-12-27,1296,1413,4056,Sell,1214,339.3
4719,2023-07-12,1915,3413,1586,Buy,1532,339.3
4720,2024-03-15,4513,2838,4202,Sell,7544,339.3
4721,2022-06-04,6464,2747,2904,Sell,9024,339.3
4722,2023-05-24,1279,5204,1364,Buy,7598,339.3
4723,2024-11-01,1181,5084,2331,Sell,6817,339.3
4724,2022-07-07,5425,928,3484,Sell,1697,339.3
4725,2022-01-17,3181,301,4068,Sell,6631,339.3
4726,2023-10-02,6232,1363,3425,Sell,4755,339.3
4727,2024-10-29,2754,732,2490,Buy,2531,339.3
4728,2022-01-29,2053,2519,3711,Buy,5390,339.3
4729,2024-06-14,6872,1057,5639,Buy,7866,339.3
4730,2023-02-13,1461,4562,3918,Sell,3721,339.3
4731,2024-06-23,1580,2339,1443,Sell,8348,339.3
4732,2022-05-21,5359,4398,4851,Buy,7101,339.3
4733,2024-03-25,5255,4581,3112,Buy,1626,339.3
4734,2022-05-11,5087,4970,1247,Buy,6090,339.3
4735,2023-01-13,6110,676,4087,Buy,4713,339.3
4736,2024-08-27,2560,364,3634,Buy,8624,339.3
4737,2023-05-24,4678,5203,863,Sell,7300,339.3
4738,2023-01-29,6981,4964,5210,Buy,4106,339.3
4739,2024-09-14,2639,2411,3310,Buy,6815,339.3
4740,2022-09-16,6555,6170,4294,Buy,3031,339.3
4741,2024-07-04,3683,647,5363,Sell,4213,339.3
4742,2023-03-09,566,2391,1435,Sell,6692,339.3
4743,2024-09-20,1225,3717,2976,Buy,7616,339.3
4744,2023-03-24,6526,2020,5308,Buy,3939,339.3
4745,2024-02-29,6935,2976,623,Sell,9895,339.3
4746,2023-10-23,3258,1105,3870,Sell,9195,339.3
4747,2022-12-02,3729,4436,5720,Sell,7742,339.3
4748,2023-05-05,5749,953,3798,Sell,7335,339.3
4749,2023-02-23,1623,1744,4057,Buy,4558,339.3
4750,2023-09-04,1326,5610,2565,Sell,30,339.3
4751,2024-11-02,6759,5020,388,Sell,678,339.3
4752,2022-01-08,1501,2941,477,Buy,4265,339.3
4753,2024-06-01,6459,2783,137,Sell,4553,339.3
4754,2022-06-08,3687,2170,1655,Buy,9185,339.3
4755,2024-02-12,3501,6224,2534,Buy,5557,339.3
4756,2023-11-15,4462,4430,936,Buy,6092,339.3
4757,2024-03-29,3134,1007,53,Buy,5953,339.3
4758,2024-10-03,4918,2122,3272,Buy,7757,339.3
4759,2022-06-02,2173,737,5067,Buy,5780,339.3
4760,2024-07-29,5490,1321,3822,Sell,4782,339.3
4761,2023-06-09,4749,4182,2912,Sell,3729,339.3
4762,2024-07-19,1538,4930,4512,Sell,2499,339.3
4763,2023-06-28,6186,1728,2528,Sell,6795,339.3
4764,2023-02-10,5302,4871,1734,Buy,8207,339.3
4765,2022-02-18,3083,2548,2023,Sell,5801,339.3
4766,2024-02-18,6384,1961,153,Buy,8557,339.3
4767,2022-03-09,4465,2171,2414,Buy,412,339.3
4768,2022-06-17,3662,4735,78,Buy,5492,339.3
4769,2024-07-18,6550,4012,4720,Sell,4082,339.3
4770,2022-04-14,213,3614,5660,Buy,8044,339.3
4771,2023-12-27,2157,4006,498,Buy,9826,339.3
4772,2022-04-11,177,4263,600,Sell,2993,339.3
4773,2022-04-24,2085,1683,703,Sell,69,339.3
4774,2022-11-14,5924,1790,36,Sell,8175,339.3
4775,2023-11-09,3033,4527,5351,Sell,6321,339.3
4776,2023-06-26,5809,4134,2917,Sell,8779,339.3
4777,2024-11-21,4666,401,753,Buy,9887,339.3
4778,2022-12-05,962,5733,490,Sell,7214,339.3
4779,2023-05-21,987,5066,5944,Sell,1911,339.3
4780,2023-09-05,4257,591,4675,Buy,1066,339.3
4781,2024-05-26,4095,3013,1319,Buy,1309,339.3
4782,2022-09-22,2962,2802,933,Sell,5269,339.3
4783,2024-07-21,1968,6246,5796,Buy,5178,339.3
4784,2022-09-30,4171,1515,4625,Buy,1707,339.3
4785,2023-05-13,1223,3939,4662,Buy,876,339.3
4786,2023-05-14,6181,772,4249,Buy,9584,339.3
4787,2024-10-03,5810,1699,1429,Sell,958,339.3
4788,2023-01-04,6692,5717,2067,Sell,75,339.3
4789,2023-01-12,3990,1646,3971,Buy,1317,339.3
4790,2024-12-19,5544,5562,2023,Sell,4572,339.3
4791,2024-02-11,2486,1430,5964,Sell,1729,339.3
4792,2023-03-01,5952,5509,2103,Buy,8372,339.3
4793,2024-02-18,4806,3260,5299,Buy,8965,339.3
4794,2023-05-03,1397,3108,5978,Sell,185,339.3
4795,2024-01-08,1845,3977,807,Sell,1731,339.3
4796,2022-01-25,3894,6356,325,Buy,2754,339.3
4797,2023-04-14,6369,3438,2172,Sell,3735,339.3
4798,2023-03-01,6087,313,3070,Sell,9199,339.3
4799,2024-08-10,3974,874,1532,Sell,1889,339.3
4800,2023-08-01,2880,4973,4891,Buy,4099,339.3
4801,2023-10-10,4790,90,667,Sell,3263,339.3
4802,2022-05-06,5697,1668,3325,Sell,6913,339.3
4803,2023-08-31,5735,2355,781,Buy,2301,339.3
4804,2024-04-18,6574,6055,3960,Buy,2706,339.3
4805,2023-07-04,2022,596,279,Buy,42,339.3
4806,2023-07-13,2218,106,3649,Sell,2434,339.3
4807,2022-03-20,4096,2251,2674,Sell,457,339.3
4808,2023-06-24,6768,4423,5340,Sell,2449,339.3
4809,2023-04-24,4189,5431,3318,Buy,9028,339.3
4810,2022-10-05,3659,1644,2639,Buy,5187,339.3
4811,2022-04-23,4920,5151,1000,Buy,5429,339.3
4812,2024-03-02,4111,4146,3815,Buy,9881,339.3
4813,2022-03-02,2334,2952,3930,Sell,4683,339.3
4814,2023-05-29,3095,2135,495,Buy,3192,339.3
4815,2023-03-15,4876,3952,5831,Sell,7343,339.3
4816,2024-10-24,2551,5775,2787,Sell,5486,339.3
4817,2024-01-14,604,4847,4977,Sell,7545,339.3
4818,2022-02-27,863,778,5782,Buy,7532,339.3
4819,2023-10-01,3742,4009,1781,Buy,3064,339.3
4820,2022-06-04,123,2648,5065,Sell,9210,339.3
4821,2022-04-20,6759,6479,4476,Sell,6893,339.3
4822,2022-12-25,1296,3248,3215,Buy,9726,339.3
4823,2024-02-03,1182,2709,5214,Sell,4515,339.3
4824,2024-05-04,2628,470,67,Buy,5589,339.3
4825,2023-03-09,4537,5144,454,Buy,2521,339.3
4826,2023-06-13,865,5066,5087,Sell,1960,339.3
4827,2023-02-03,5372,1687,5125,Buy,3521,339.3
4828,2023-10-29,5788,6096,2756,Sell,3491,339.3
4829,2022-04-27,6613,1349,4792,Buy,7491,339.3
4830,2022-08-17,1743,2849,1355,Sell,2084,339.3
4831,2024-07-12,5658,6180,62,Buy,2095,339.3
4832,2024-09-25,4622,921,939,Sell,7224,339.3
4833,2022-10-18,5817,2280,369,Sell,9722,339.3
4834,2023-04-04,5775,698,3611,Sell,5369,339.3
4835,2022-02-24,1730,3674,4829,Sell,3812,339.3
4836,2024-11-08,2064,1346,768,Buy,600,339.3
4837,2024-01-24,2341,3298,3305,Buy,8708,339.3
4838,2022-01-10,6395,2988,4097,Sell,3789,339.3
4839,2023-03-16,5899,3263,3886,Buy,2655,339.3
4840,2024-10-27,4875,1197,5509,Sell,5820,339.3
4841,2022-03-31,4257,6117,2878,Buy,4068,339.3
4842,2022-06-17,3330,5753,2872,Buy,5665,339.3
4843,2023-02-07,3135,466,2240,Buy,4895,339.3
4844,2022-07-17,6019,3960,2664,Sell,804,339.3
4845,2024-09-19,340,5810,101,Sell,1350,339.3
4846,2024-06-05,2337,1859,3298,Sell,5450,339.3
4847,2022-05-20,1009,4295,4476,Sell,8343,339.3
4848,2024-01-02,802,2903,834,Buy,2077,339.3
4849,2023-12-03,3150,2177,5624,Buy,9066,339.3
4850,2022-11-25,4957,3911,2477,Buy,5302,339.3
4851,2022-03-05,962,1016,956,Sell,7856,339.3
4852,2023-10-21,242,4438,18,Sell,5469,339.3
4853,2022-07-31,3016,6083,2734,Buy,9050,339.3
4854,2024-04-20,1947,3155,5630,Sell,5287,339.3
4855,2022-11-10,1480,4958,2081,Sell,1993,339.3
4856,2024-12-21,4935,1161,4340,Buy,4975,339.3
4857,2023-04-04,2420,163,5387,Sell,4453,339.3
4858,2022-02-23,5351,6285,4829,Buy,9248,339.3
4859,2022-10-25,606,4762,2589,Buy,9513,339.3
4860,2023-11-30,6631,2221,1566,Buy,5937,339.3
4861,2024-06-28,5297,4275,5995,Sell,9903,339.3
4862,2023-12-12,1327,3932,5941,Buy,564,339.3
4863,2022-12-01,6805,3225,586,Sell,5726,339.3
4864,2022-12-24,1941,4555,774,Sell,575,339.3
4865,2023-03-04,3271,5598,575,Buy,8694,339.3
4866,2022-10-26,1236,2977,1153,Sell,7872,339.3
4867,2022-09-05,3389,5694,2569,Buy,5084,339.3
4868,2023-11-02,3827,738,4914,Sell,4535,339.3
4869,2024-06-18,1934,6249,5812,Buy,5051,339.3
4870,2022-11-29,1541,5957,4407,Sell,4320,339.3
4871,2024-03-17,4255,4063,5611,Sell,335,339.3
4872,2022-04-04,4664,1224,1401,Buy,2125,339.3
4873,2022-01-19,5516,2363,2832,Buy,7738,339.3
4874,2022-03-06,194,6033,1962,Buy,5006,339.3
4875,2024-03-18,2586,4502,1538,Buy,6442,339.3
4876,2022-12-18,5188,678,2654,Buy,6741,339.3
4877,2022-03-17,6686,2335,1785,Sell,7405,339.3
4878,2023-12-25,1506,4020,4754,Buy,9990,339.3
4879,2024-08-28,5396,2929,829,Sell,580,339.3
4880,2024-01-27,2754,366,5635,Sell,6713,339.3
4881,2022-04-23,1645,5337,2566,Buy,5759,339.3
4882,2023-06-26,5539,4646,627,Sell,5063,339.3
4883,2023-05-27,3407,1015,1014,Sell,248,339.3
4884,2023-08-28,6963,2016,4877,Sell,7726,339.3
4885,2023-08-21,752,1789,2575,Sell,1003,339.3
4886,2022-04-19,4366,305,4179,Sell,2048,339.3
4887,2022-11-01,2980,2778,5036,Sell,5426,339.3
4888,2022-06-06,3953,5220,3976,Sell,8882,339.3
4889,2024-09-07,821,411,2647,Sell,7664,339.3
4890,2022-10-10,5814,4631,5145,Buy,1777,339.3
4891,2024-10-28,1014,340,161,Buy,2958,339.3
4892,2024-11-29,2495,6427,5953,Buy,3754,339.3
4893,2022-05-14,2782,4085,3985,Buy,2489,339.3
4894,2023-10-17,4076,593,5586,Buy,3080,339.3
4895,2024-02-28,4538,3726,2612,Buy,8117,339.3
4896,2024-07-21,5275,6275,5683,Sell,6611,339.3
4897,2023-12-11,514,104,1596,Buy,5907,339.3
4898,2022-11-06,6613,4077,5048,Sell,1478,339.3
4899,2022-03-28,6004,2750,4894,Sell,7444,339.3
4900,2023-06-30,5198,252,3273,Sell,5340,339.3
4901,2023-07-24,3351,5852,4642,Sell,1724,339.3
4902,2023-12-12,6819,2732,2856,Sell,6918,339.3
4903,2022-08-31,318,2073,5643,Buy,8164,339.3
4904,2023-02-01,3184,1213,3279,Buy,4622,339.3
4905,2022-06-27,4424,3048,5619,Sell,4601,339.3
4906,2023-06-17,2107,6347,1309,Sell,6518,339.3
4907,2022-02-14,1996,1532,2782,Sell,4678,339.3
4908,2023-07-08,3932,6196,385,Sell,4758,339.3
4909,2023-01-18,937,3578,5585,Buy,4406,339.3
4910,2023-12-09,2977,6113,5067,Buy,6944,339.3
4911,2024-03-17,4321,4564,2461,Buy,6146,339.3
4912,2024-12-07,4478,758,2030,Buy,6035,339.3
4913,2022-05-29,2383,3490,4830,Buy,4713,339.3
4914,2022-01-18,3914,4887,2619,Buy,1078,339.3
4915,2023-04-26,1329,6141,1516,Buy,430,339.3
4916,2022-06-12,4866,915,4751,Buy,1034,339.3
4917,2024-11-21,4227,6264,2761,Sell,1500,339.3
